"","CD16..natural.killer.cell","CD16..natural.killer.cell.1","conventional.dendritic.cell","granulocyte","monocyte","plasma.cell","plasmacytoid.dendritic.cell","T.cell"
"MAD1L1",0.272130919586528,0.57557443237585,0.593438735375038,0.282423732497475,0.409333567884848,0.488792253136635,1.0338927610372,0.571481901838586
"LASP1",0.808511779525063,0.900963360557304,1.44414871472579,0.648959165269678,0.860149035321034,0.930024387836456,0.867265932187686,0.419301532810519
"SNX11",0.1592120625756,0.152583162894939,0.45290967134329,0.259889726205306,0.160328257388139,0.092727078795433,0.275446014942917,0.0944848165645707
"TMEM176A",0,0.0150604330380991,0,0,0.510129655043653,0.0374298322200775,0.0486728123256138,0.00450803405990942
"M6PR",0.493198671124198,0.633380049208698,1.72758487554697,0.800292060591958,0.694451894948211,1.04026672184467,1.2907407723392,0.452255981584582
"KLHL13",0.014538725939664,0.00507053813892283,0,0.188962062922391,0,0.0502617853879929,0.0208307207620817,0.00135124998769026
"ICA1",0.0823794061487371,0.0600379909512578,0.146892795195946,0.698651602051475,0.0672179900299922,0.0372688603401184,0.0591436561159913,0.0442413695885166
"DBNDD1",0,0,0,0,0,0.0252796137332916,0.00672332234556889,0.0136522840389399
"ALS2",0.014639290896329,0.0360829532365428,0,0.226579639044675,0.0444915687401721,0.037065269947052,0.0511356382274945,0.0246882344470037
"CASP10",0.283696253733201,0.278494577036457,0,0.215720637278123,0.28410476238711,0.302192123532295,0.202175141965036,0.135655831760295
"CFLAR",1.78097912073135,1.7706367785575,2.35081337965452,1.20184238065373,1.19744756949197,0.975953342318535,1.37081901456827,0.92817010515156
"TFPI",0,0.00246690740312048,0,0.886296298287132,0,0.0551603996753693,0,0.00343826907779308
"NDUFAF7",0.117570279945027,0.127240709834551,0.160187005996704,0.366916874322024,0.130004327701029,0.334024738073349,0.17962818684372,0.124432046548077
"RBM5",0.682201684604992,0.661315533976446,1.14714842576247,0.930520663478158,0.654679520915667,0.834736382961273,0.901659313230419,0.534618627968231
"MTMR7",0,0.00262905113141735,0,0,0,0,0,0
"SLC7A2",0,0,0,0,0.00378978086458281,0,0,0
"ARF5",0.526583374630321,0.712249318437485,1.92639171160184,1.13458653796803,1.02879604717972,0.949996237158775,1.85744929353264,0.449621305392688
"SARM1",0.107856447046453,0.0616744340648553,0,0.122212984345176,0.0192114723254246,0.0584300148487091,0.05739170649519,0.0510943846500765
"POLDIP2",0.385764946720817,0.389794142433688,0.645408199383662,0.812257973714308,0.324278825535299,0.514141157269478,0.895644000598362,0.286094885813988
"PLXND1",0.295953220670873,0.155396911696771,0.138709682684678,0.273812673308633,0.352584526876286,0.0821696150302887,0.155710333605541,0.0653717271100058
"AK2",0.534438147328117,0.370446453017404,0.441145520943862,1.0078739545562,0.565143965236549,0.757292385697365,1.13349250978806,0.310558227691694
"CD38",0.623260573907332,0.627700398898493,0.632178499148442,0.594677462361076,0.0663235762832889,0.579101679325104,0.273116615127487,0.0615305955331139
"FKBP4",0.259738711877303,0.260728706427132,0.336300996633676,1.37333254597404,0.214876852843158,0.329441748261452,0.334628650516371,0.302502202002726
"KDM1A",0.202940404415131,0.132741880276727,0.47385050700261,0.543629783933813,0.185657940441937,0.429446612000465,0.307230217512264,0.126016038424635
"RBM6",0.607962960546667,0.687801945305852,0.383361633007343,0.686406169154427,0.596346931778361,1.1226258701086,0.919868909639378,0.460361861965654
"CAMKK1",0,0.00774584370093868,0,0.0195230484008789,0.0329861389235388,0.0786256313323975,0.0409586588013608,0.0103819281073745
"RECQL",0.270924899794839,0.372722665673227,0.133904658831083,0.365272318233143,0.258371554505244,0.312270212173462,0.601187482228707,0.273566856198998
"VPS50",0.0521312529390508,0.0846847326417428,0.31632427068857,0.0598943851210854,0.10868952307513,0.079092561006546,0.144719633153111,0.0607447350591692
"ARHGAP33",0.0598444613543424,0.0312758534380305,0,0.0364069819450378,0.0139433889543927,0.0121474266052246,0.027298951069778,0.0207218726763022
"NDUFAB1",1.019696634466,0.944568300667622,2.27304719044612,1.60327732996507,1.41267383900707,1.68138922691345,2.29897476153516,0.835472015120228
"PDK4",0.0298618999394504,0.0152523913513116,0,0.0186640956185081,0.469811679868853,0.036072188615799,0.302091512569161,0.00493006346009808
"SLC22A16",0.0130796194076538,0,0,0.145057315176184,0.038469345829603,0,0.0135416620197486,0.00047640206065461
"ZMYND10",0.0139094699512828,0.0201663445410354,0,0.0541071837598627,0.00993665824633463,0.00917253792285919,0.0283702837668384,0.00548932346739074
"ABCB5",0.0155857823111794,0.00294707786677779,0,0,0.00616119190047899,0.0146407055854797,0.00752568165725252,0.00491672266120255
"SLC25A13",0.169491772218184,0.0787158509898414,0.583983503855192,0.292367113720287,0.173146068634954,0.153022639751434,0.335193403931551,0.0711408264802643
"ST7",0.0138145663521507,0.0431463075507484,0.603957460476802,0.202809686010534,0.0283664838343928,0.10883329808712,0.133832594881026,0.0148587428850193
"CDC27",0.172294947234067,0.157833167685033,0.438223591217628,0.467381184751337,0.241523104588006,0.254662494659424,0.316407210803111,0.160417180451874
"SLC4A1",0,0.00850750487311459,0,0.0186640956185081,0.00348398137811718,0,0.00943048293408365,0.00513712274671789
"CALCR",0,0,0,0,0.0021925528475414,0,0,0
"HCCS",0.0661697832020846,0.184024071710938,0.788146376609802,0.236475228179585,0.233362254438157,0.596564942598343,0.652247919196702,0.10202393045526
"DVL2",0.210968309099024,0.209208678883897,0.287644202892597,0.533299837329171,0.125579100197263,0.280737057924271,0.18449951485542,0.181796379194738
"PRSS22",0,0.0158868808241822,0,0.0174981745806607,0,0,0,0.00757566914468181
"UPF1",0.0846136851744218,0.0508030765990314,0.122793848697956,0.126991405270316,0.124776530984936,0.1827651065588,0.147176728296121,0.0581289012015735
"SKAP2",0.631315323439511,0.509808599729909,1.07722419041854,1.05218447988684,1.40941968083105,1.41123538911343,1.48378196150758,0.115280959297256
"SLC25A5",2.09724707820199,1.81266516083571,3.81239458230826,3.16600785255432,2.53600575282236,3.00553817212582,3.93057877597619,1.58756565419164
"MCUB",1.08835943070325,0.762533417000305,1.04961648354164,0.69028834104538,1.36427064423218,1.18147473275661,1.72051364203228,1.61908545033291
"POLR2J",1.343622155623,1.18411707492719,1.78038982244638,1.39316451657902,1.45742589746993,1.70518961906433,1.92202628926185,1.11520349843368
"DHX33",0.0630509528246793,0.0770172755741004,0,0.323733209479939,0.0919514840550876,0.100625052452087,0.111825258232826,0.0728190854056178
"MEOX1",0,0,0,0,0,0,0,0.0314043463266569
"THSD7A",0,0,0,0,0,0,0,0.000931069390477257
"LIG3",0.109916048700159,0.116367659088796,0.31632427068857,0.240511784770272,0.0628832268880857,0.228095529675484,0.289659294179112,0.0695667977314472
"RPAP3",0.250401668115096,0.20844896482598,0.46061792740455,0.468023653463884,0.247635321384793,0.374881010651588,0.478833050822895,0.198127961306839
"ACSM3",0.0717206792397933,0.0262448479374221,0,0.940987687761133,0.0346550518288137,0.0245589101314545,0.029590179753858,0.0776747256263425
"REXO5",0.0429090619087219,0.0123296533762577,0,0.582142075625333,0.00395559573118205,0.00598361611366272,0.0150426891555026,0.0065250551702314
"CIAPIN1",0.33171796690334,0.326378130194547,0.300391490642841,0.539419897036119,0.236536226803631,0.23730648458004,0.520686075932956,0.261313897430699
"SPPL2B",0.0714451052925803,0.123881219153366,0,0.828442965854298,0.120592416024263,0.262892230153084,0.192500552861793,0.100447093873945
"FAM214B",0.075584707476876,0.103590798325437,0,0.258900078860196,0.345168956471153,0.0454574400186539,0.337489855249855,0.036038050912595
"COPZ2",0,0.0819320386162056,0,0.0157518549398942,0.0212820353474805,0.0190777575969696,0.00709523790302467,0.00342173719619647
"PRKAR2B",0.0519891272891652,0.0145197091603612,0.959586510291466,0.544575656544078,0.0931671824643341,0.0640560734272003,0.237444422965826,0.00649289461155425
"MSL3",0.161615645885468,0.353826778763625,1.63200448109553,0.535611000928012,0.6409786602184,0.991481935381889,0.912717104750218,0.537877335586972
"CREBBP",0.489669339223341,0.402115935879889,0.47322783103356,0.295029468969865,0.535589662339461,0.52641084253788,0.635907725242285,0.331899293082377
"TSPOAP1",0.11607606085864,0.143903610900778,0.289657977911142,0.0381888974796642,0.0484358406951975,0.0392796015739441,0.113160580099619,0.0270761681071393
"MPO",0.0144225456497886,0.00452841650817781,0,0.0875751928849654,0.0466884316535118,0.00917253792285919,0.0274577338830181,0.00395144772946309
"GCFC2",0.112510194561698,0.136375546718152,0.300391490642841,0.351450738039884,0.110884051588461,0.277186308503151,0.282404008497827,0.147281125465535
"WDR54",0.422653784535148,0.345526655661017,0.43924041894766,0.697525507753546,0.0873861094361945,0.551827714443207,0.425813922058308,0.351813809867885
"CROT",0.144780783219771,0.126089548906975,0,0.140882806344466,0.050169626687353,0.0641962450742722,0.090224388825933,0.0706918254918693
"ABCB4",0,0.00460614797212375,0,0,0.0152265248331836,0.0252061855792999,0.148619190799041,0.000930709954580957
"KMT2E",1.98244744864377,1.57487642493518,2.05167459524595,1.85292051380331,1.15859301695967,1.3155590480566,1.99505699987823,1.57216361074215
"RHBDD2",0.316602542183616,0.417894830780814,0.44490071443411,0.590101364525882,0.327635578932176,0.331146437525749,0.579054762754725,0.406948353674962
"SOX8",0,0,0,0,0,0,0.0156088398144491,0.0113947864007902
"IBTK",0.313764701106332,0.24203204688213,0.857730727929335,0.467851722240448,0.291538106731362,0.383353841304779,0.490236519975124,0.231245798491578
"ZNF195",0.208097277988087,0.129606759697089,0.271454169200017,0.322270205887881,0.119191180802277,0.194629825949669,0.192691760205747,0.111955886921682
"MYCBP2",0.694006258791143,0.694323633279457,1.60076402700864,1.25987910465761,0.963355373340527,0.777496529221535,1.25086825947429,0.795248688756774
"FBXL3",0.229540121555328,0.276582617517958,0,0.391541103883223,0.286726357488787,0.299655182361603,0.392877220315395,0.238318653735539
"ITGAL",0.825955454869704,1.19286140267416,0.810736426940331,0.211956444653598,0.626493629612668,0.43086807012558,0.693661187574317,0.537971416546674
"PDK2",0.235722615502097,0.19721469749518,0.299751960314237,0.521410655975342,0.167585360201771,0.241670449376106,0.341546099051289,0.149087511475472
"ITGA3",0.0133795954964378,0.00824852361125512,0.300391490642841,0.0159396095709367,0.00994953340278147,0.0291954475641251,0.015095225204265,0.0228516822017618
"ZFX",0.383129291100936,0.381641969708815,0.588044084035433,0.581979949907823,0.374029132440306,0.403573843836784,0.463451854414322,0.303019409267162
"LAMP2",0.233943032134663,0.281611645423166,0.521549573311439,1.06864051602103,1.05124180706914,0.665397912859917,0.858655066585224,0.205922195457851
"ITGA2B",0.0369189598343589,0.00314821205447475,0.145148754119873,0.638904709165746,0.0185440966811921,0.022522212266922,0.0150580873521063,0.00688858798830285
"GDE1",0.310209977626801,0.238936139764723,0.610914963942308,0.610369306260889,0.392317577470483,0.326565201282501,0.54660449986442,0.153046763203279
"C19orf60",1.29538446448066,1.19951751300467,2.43663675968464,1.68010995929891,1.47668615156426,1.57725692927837,2.11899349816218,1.44905581349292
"CRLF1",0.0143838676539334,0.00255418612096872,0.144509223791269,0,0,0,0,0.00602039653029243
"OSBPL7",0.107442620667544,0.130440735799438,0.137549510368934,0.249273778091777,0.0454749187018091,0.0640675580501556,0.184565725120595,0.0862796764471585
"TMEM98",0,0.00231889763971535,0,0.473878294771368,0,0.0450916218757629,0,0.00156525416679333
"YBX2",0,0,0,0,0,0,0,0.000879521248021361
"MAP3K14",0.102656802264127,0.0920552296466813,0.144509223791269,0.0543006658554077,0.134792619957448,0.26001209795475,0.225741601861593,0.0854961705073514
"TMEM132A",0,0,0,0,0.00236688108289325,0,0.00661727558338761,0.000917609502827348
"AP2B1",0.723858005350286,0.518739684726454,0.944121965995202,1.15074337504127,0.472067789245924,0.74590181350708,0.642325456356289,0.428631410026385
"ZNF263",0.330776440013539,0.203933407680503,0.291402018987215,0.335994438691573,0.150764659773169,0.158617995381355,0.394108962775069,0.166055651529321
"CX3CL1",0,0,0,0,0.00811996869310702,0.0220800948143005,0,0.00300863621535543
"SPATA20",0.13648167740215,0.0749312184647021,0.421171564322252,0.281227964704687,0.0882360210551463,0.152906420230865,0.394749101214235,0.061223240148706
"TNFRSF12A",0.0289786230434071,0.0173922746519583,0.318351672245906,0.019165884364735,0.0242366486525038,0,0.037539272213299,0.00748454709971173
"MAP3K9",0.0132680806246671,0.00559108490281732,0,0.0549670251933011,0.0161764054729878,0,0.00778610365731376,0.0133621794940178
"RALA",0.316621106321161,0.175763220580337,0.911314762555636,1.15799430175261,0.30453909743413,0.34663202226162,0.815913904148875,0.275322895233951
"BAIAP2L1",0,0,0,0,0,0.10301887512207,0,0.00374893251568118
"KDM7A",0.125597016377883,0.0983138751843499,0.155242736522968,0.069015937501734,0.511487092053531,0.14029609143734,0.590259781707561,0.124034696122599
"ETV1",0,0,0,0,0,0,0,0.000420277128670062
"AGK",0.577340067516674,0.350546146998241,0.276259193053612,0.202986993572929,0.0633018160640779,0.147099810838699,0.202764584772611,0.109824750545
"ALDH3B1",0.0448457533662969,0.0251043100378077,0,0.214104466004805,0.528107430984692,0.0244620847702026,0.480882355145046,0.011246191048474
"TTC22",0.078942667354237,0.0801134037673692,0,0.018606745113026,0.00284552657134018,0,0.0145362278947799,0.0474079025974684
"PHTF2",0.175323511253704,0.0909594767764594,0.145148754119873,0.132547556270253,0.187055183120781,0.133649266958237,0.281279997572154,0.175621739343706
"CCL26",0,0,0,0,0.0086942355206837,0,0,0
"FARP2",0.0421287103132768,0.0270722725214457,0.551531305679908,0.0757909449664029,0.0694686146733932,0.229693938493729,0.140277226501921,0.0205458693812215
"USH1C",0,0,0,0,0,0,0,0.000421706641424637
"GGCT",0.383400442383506,0.293373671110547,0.826811102720407,1.30592441775582,0.386996205887496,0.654981787204742,1.04928571678871,0.238782379387191
"DBF4",0.335911710695787,0.294852962045438,0.744467506041894,0.273956551335075,0.082238918114151,0.2511416888237,0.223148760209448,0.203072436228147
"TBXA2R",0.0263413548469543,0.0478548437772999,0,0.197469721057198,0.00555608056814101,0.00844821512699127,0,0.0404183832909974
"IFRD1",0.92464929710735,0.580965983000509,0.954777735930223,0.808916715058413,0.607384741168011,0.61294497013092,0.949491065998014,0.505575322268
"LGALS14",0,0,0,0,0,0.0193932813405991,0,0.00820931519763621
"COX10",0.0598250367424705,0.0733118828038448,0.277967003675608,0.0365277377041903,0.0993451314293315,0.172569000720978,0.136317549749862,0.0830929197880052
"GTF2IRD1",0,0.00737200459516022,0,0,0.00323950248638604,0.0109754705429077,0.0578711321979662,0.00573399093442788
"PAF1",0.152396020022306,0.204972005083139,0.694772784526531,0.499473103609952,0.16121694604648,0.253147337436676,0.360353018754344,0.20980884926212
"VPS41",0.140414169701663,0.200069490554664,0.588044084035433,0.353228419477289,0.369428164167913,0.340121881365776,0.554164755383995,0.109562220488018
"ARHGAP44",0.0145081054080616,0.0207216382289441,0,0.063209850137884,0.0119996220219163,0.0108234405517578,0.00733686206348711,0.0227370293657335
"ELAC2",0.100467459721999,0.173477687877736,0.446089790417598,0.44530408707532,0.0721362688148658,0.287687081694603,0.319796562590868,0.161644245199639
"SCIN",0,0.00261844246813167,0,0,0.00314582113323521,0.0174134004116058,0.00600319447311452,0.00454597384981659
"ARSD",0.0547663406892256,0.0853563562024612,0,0.372053961320357,0.234786189625822,0.0728854608535767,0.34686498626126,0.0182980661806853
"PNPLA4",0.170939082449133,0.0923512060794648,0.838879411037152,0.565216867490248,0.103011814458188,0.306250120401382,0.436524771772746,0.106418028622371
"MYH13",0,0,0,0,0,0,0,0.000468415193228506
"ADIPOR2",0.142785462466153,0.1685705239242,0.133904658831083,0.218200592561202,0.163954606188975,0.195375248789787,0.262368155872307,0.098362014315367
"CDKL3",0.015904514356093,0.0216794098062957,0,0.038114350492304,0.00553337631535364,0.0263337767124176,0.0227179495599183,0.0120646254650933
"UPP2",0,0,0,0.0193188840692694,0,0,0,0.000949103071495716
"PRSS21",0.124544459039515,0.0600160997111862,0,0.599718566374345,0.110279462038779,0.0970705360174179,0.0463939853680886,0.0555430080924061
"MARK4",0.0413483197038824,0.059914975197853,0.426993415905879,0.177318840677088,0.119914098848046,0.0703905069828033,0.114428046929876,0.0455366659419274
"PROM1",0.0138008171861822,0.00237766825741131,0,0.424586469476873,0,0,0.00631685589635095,0.000890714626651132
"CCDC124",0.515881210023707,0.586821774714664,1.33483348442958,0.905895374038003,0.716995407976297,0.616464007496834,1.03975463230348,0.404578463459194
"CEACAM21",0.0565455230799588,0.0962862544511715,0.299751960314237,0.0452361887151545,0.0317820695049525,0.124863976240158,0.0855811058088791,0.096991405655121
"PAFAH1B1",0.478904478116469,0.440090712162609,1.14064966715299,0.572731948982586,0.527302529999939,0.787188006043434,0.72227498661244,0.340029306586003
"NOS2",0,0,0,0.018606745113026,0,0,0,0
"DNAH9",0,0.00595402314678699,0,0.0200776338577271,0,0,0.00736213601704848,0.00141378453265858
"KIAA0100",0.148089675469832,0.102344014380103,0.423452294789828,0.237077336961573,0.221593832748395,0.525151402950287,0.329959326804278,0.0872577111121462
"GAS7",0.489688609946858,0.305423689974659,0.477456743900593,0.0747173103419217,0.772041697651494,0.0600204730033874,0.576085844309227,0.0470170857984517
"TRAPPC6A",1.13612535541708,0.871506034408222,1.69185640261723,1.48163828849792,0.737933550799252,1.09673079311848,1.44565233360493,0.94269157146488
"MATK",2.59772258996964,2.29460128154236,0.760086343838618,1.09446748278358,0.122377403650926,0.191102843880653,0.178423233998574,0.478705221839022
"CD79B",0.527803507718173,0.515908190119713,0,0.414397698098963,0.301027301292685,0.417843246459961,0.388342214977226,0.276395029162768
"SCN4A",0,0.00260318683229064,0,0,0,0,0,0
"ST7L",0.155192397941243,0.111121102871919,0.145148754119873,0.259060491215099,0.0651831994753703,0.281621233224869,0.136773343894173,0.110204313594483
"TKTL1",0.0150861089879816,0.280724513714669,0,0,0.0131623172428105,0.0374972212314606,0.0279665638838099,0.0778614576369477
"PAX6",0,0,0,0,0.00336045538466381,0,0,0.00440196599744053
"RPUSD1",0.225503651662306,0.279733386134331,0.414835398013775,0.338998732783578,0.264380075123913,0.311299564242363,0.51578233368769,0.161055526464088
"RHBDF1",0,0,0,0.0219847744161432,0,0,0,0
"LUC7L",0.371729162606326,0.35889858607419,0.718395434893095,0.369993588057431,0.256337375762568,0.54942785859108,0.417737987350388,0.21495999259169
"CACNA2D2",0.0295711387287487,0.0537022333824836,0,0,0.0129460956546934,0,0,0.0249261113238028
"BAIAP3",0.0421936132691123,0.018060335072413,0,0.0166460622440685,0.00192040896471028,0.0111169457435608,0.00729597208903874,0.00818187013003724
"TSR3",0.517926265976646,0.421274982770518,0.629900886462285,0.50341279073195,0.379497658902144,0.548435420393944,0.817968783584544,0.348433130224471
"PIGQ",0.095891290361231,0.117395333732252,0.282058734160203,0.388902922110124,0.0954848977363303,0.165603228211403,0.137274715987551,0.0784449936181983
"CRAMP1",0.0412774671207775,0.0806008042175046,0,0.151464528387243,0.0642524310441692,0.0938379180431366,0.0809071016470063,0.0352899311561039
"TEAD3",0,0.00248968872754211,0,0.0159335114739158,0,0,0.0148275868837223,0.00757468881487209
"DNAJC11",0.350212615186518,0.22586556272766,0.432801347512465,0.35427503043955,0.230344557845122,0.323481749892235,0.460658919771644,0.181476306935946
"FMO3",0,0,0,0,0.00880810473192042,0,0,0.000935189902704953
"MYLIP",1.62337660247629,1.21051070902122,1.0703741312027,0.743182441321286,0.629848601370013,0.685144451260567,0.867557153749308,1.22357089094528
"NOX1",0,0,0,0,0,0,0,0.000870488273017792
"E2F2",0,0.00453394866007203,0,0.0239731333472512,0.0398491963986178,0.0900442069768906,0.0553326777049473,0.00522056513398813
"PSMB1",1.60859911766919,1.90776362075778,3.06045587246235,2.3303407907486,2.09993459038834,2.30239268958569,3.01971775313152,1.50662272303293
"SYN1",0,0.00231558535573765,0,0,0.00923877608748434,0,0.0269556021769577,0.00287385529630122
"JARID2",0.569559840722518,0.378631883469861,0.561629377878629,0.874165973880074,0.592527094683902,0.479053894877434,0.799938346064368,0.190797044744248
"CDKL5",0.0134648789059032,0.0212624982207422,0.146892795195946,0,0.0404425358827595,0.0667308676242828,0.106235744945235,0.0187628296057682
"CDK11A",0.184721017967571,0.234209068551999,0.144509223791269,0.115075866742568,0.147724973906497,0.248614302873611,0.245463577615858,0.141446571206833
"NADK",0.312302465872331,0.279966020829357,0.155242736522968,0.24547582431273,0.973291768828567,1.37067115008831,0.663929735307282,0.129720856408826
"DLEC1",0.0139094699512828,0.0231332428572723,0.203197901065533,0,0.0094952066094029,0.0115824067592621,0.0304039625630426,0.0106021955353184
"CYTH3",0.248575004664334,0.0811723163248773,0.26034335906689,0.094692389531569,0.0367824663418905,0.0504894518852234,0.039543516216088,0.0422143154056124
"ADAM22",0.0357496424154802,0.0276983336084998,0,0.109896586158059,0,0.0255461001396179,0,0.0149328903571281
"SYPL1",0.917701575972817,0.202665765875845,1.80725322319911,2.48736824339086,0.709449332302518,0.919625210165977,0.892743352243671,0.557031585631921
"CYB561",0.238577383214777,0.0726702279855362,0.156137264691866,0.119303680549968,0.0632818461570828,0.0161551082134247,0.063252670028281,0.12556891411728
"SPAG9",0.239401028373025,0.227982969690473,0.300658446091872,0.332515277645805,0.376646186802061,0.457123944163322,0.505519701396904,0.163567590675618
"CELSR3",0,0.00193952848419033,0,0.0145805575630882,0,0,0.00761478842294889,0.00383183402717587
"AASS",0.0316682999784296,0.0129954079159212,0,0.107810575311834,0,0,0,0.012644332663682
"PLEKHG6",0,0.0264589593832673,0,0.0166484626856717,0,0,0.0213934131634988,0.00997230222454895
"SS18L2",0.798147364096208,0.747793143851892,1.31197564418499,1.20126664855263,0.806648905205339,0.945326406359673,1.26076395131425,0.765913944015024
"MPND",0.0703753319653598,0.113882564780118,0,0.151612626422535,0.143760201549309,0.164040858745575,0.295752863551295,0.0585409943533653
"MGST1",0.0417291218584234,0.062698331499345,0.705815177697402,1.34022334814072,1.64072361802834,0.407660939693451,1.34261392160904,0.0204526422754905
"CRY1",0.159804262898185,0.210341371393309,0,0.152339233051647,0.0788626012558727,0.157843073606491,0.104507897779395,0.129019677940346
"PGLYRP1",0,0.0154404440493727,0,0,0.00671870138694958,0.0155217492580414,0,0.00724761354842317
"NFIX",0.0275567282329906,0,0,0.325155633146113,0.0475463900378021,0.0134753084182739,0.0632615077535179,0.0123739946479142
"ST3GAL1",0.753503749587319,0.429479137052078,0.395408190213717,0.631358517299999,0.230054570323077,0.345787789225578,0.413360934716919,0.600930645926295
"MMP25",0.07531034079465,0.0387616942333527,0.184150017224825,0.0367597406560724,0.049126073268616,0.0666596841812134,0.0619434696495335,0.0234523617117525
"IL32",1.61464812863957,2.10647781695801,1.10587140230032,1.09021288481626,1.00803594840928,0.93808875977993,1.22331400567115,3.7350206565912
"PKD1",0.0540606693788008,0.0668720647221887,0.18016373194181,0.118913702531294,0.0664245935714438,0.12006349503994,0.115158894529374,0.0598616558365889
"MAPK8IP2",0,0.0102991213437654,0,0,0.00318555516599226,0,0,0.00074918470199477
"MED24",0.242448004809293,0.189084158497291,0.144509223791269,0.508352932063016,0.11544572753862,0.254279798865318,0.366895227733245,0.131005294299205
"RHOBTB2",0.109594815427607,0.0410862702994028,0,0.0521575981920416,0.030393025438083,0.138432037234306,0.0626336704456925,0.0141587305599325
"HEATR5B",0.122277226231315,0.163596477515552,0.403591302724985,0.527618669379841,0.152588126830878,0.506596443653107,0.359463914684283,0.134336579092214
"SEC62",1.58029088865627,1.47862388017333,2.48575759851016,2.15791378671473,1.61346105259698,2.37889367341995,2.06513819068769,1.85449348042918
"RPS20",5.42943540486422,4.86604291476545,5.62087814624493,5.94021452556957,4.95558983488592,5.41707555413246,5.45729000307001,5.93231509803916
"CSDE1",1.40957308899273,1.2048888222248,2.84043539487399,2.48260116902265,1.82001671492362,1.73394052922726,2.47178475801335,1.63181435975763
"UBE3C",0.175290247527036,0.145290676764405,0.618947221682622,0.422763459248976,0.226324908418058,0.158934613466263,0.233749017762979,0.145480729675045
"REV3L",0.3066237189553,0.199845383396751,0.146892795195946,0.446129855242642,0.217803007488738,0.224835795164108,0.415148341774544,0.252085361714207
"TENM1",0.0149023272774436,0.0112592291078701,0,0.0375623302026228,0.00280396982578003,0.0143812549114227,0,0.0127706311263223
"MASP2",0,0.00515599657208669,0,0.0175552292303606,0.00496985021710672,0,0,0.0029575379101782
"IYD",0.0139457377520475,0.00417021948304972,0,0,0.0069180112980358,0,0.00641955568940933,0.00340845160241177
"FAM76A",0.262757614525882,0.203785485506583,0.845710772734422,0.263408625125885,0.182217373648818,0.296725597381592,0.364739264364654,0.214652470403818
"TRAF3IP3",2.18099250576713,2.25699749753197,1.24213133408473,1.11486043063077,1.3683240341753,1.49772170007229,1.95804201526895,2.30075937630933
"POMT2",0,0.00719238676453758,0,0,0.00674616599027629,0.034069589972496,0.0302029844138313,0.00657118821822545
"VTA1",0.163702010024678,0.212037643555943,0.474419355392456,0.481083526394584,0.243967798912332,0.319996486902237,0.386824653790243,0.174196227978165
"MLXIPL",0,0.00599436371051416,0,0.0368965766646645,0.0036620247391703,0.01193887591362,0.012724963929566,0.00571407587149748
"BAZ1B",0.355357801914215,0.328620788895147,0.749014625182519,0.604260261492296,0.246104245534353,0.590352524518967,0.559589661237013,0.29367278100231
"RANBP9",0.136990932984786,0.149475799773565,0,0.188842861218886,0.235076416119622,0.183715463876724,0.208078529351573,0.136339604553246
"ETV7",0,0.00723179607685658,0,0,0.0240645430757385,0,0.00710838894511378,0.0047482526768981
"SPRTN",0.305857229232788,0.287196600288262,0.56215001986577,0.253029688921842,0.125273036846152,0.190558699369431,0.160369192246979,0.200944585450963
"METTL13",0.140562108429995,0.147216624148535,0,0.286684476245533,0.107561266615883,0.218920450806618,0.198939036293283,0.121815960444795
"DYRK4",0.202081463553689,0.182322542602573,0.28298085469466,0.441871090368791,0.181253912968868,0.579938103556633,0.495087956669323,0.165710525724148
"ZNF207",1.40583392381668,1.45698078566838,2.07115436517275,1.9745627078143,1.36954431992949,1.93705374956131,1.87497625754917,1.1010471101133
"UQCRC1",0.760149242661216,0.702267015970077,1.7805160008944,1.31324392123656,1.30006294184107,1.11687291502953,1.97208411273766,0.52077102556095
"STARD3NL",0.445498723333532,0.946504936071111,0.905875554451576,1.20603840242733,0.560897375065877,0.456910869479179,0.606394559838051,0.228065716502261
"CD9",0.0286304961551319,0.0234974245215759,0.658907459332393,0.410163719003851,0.29106305619127,0.178511223196983,0.181679133164922,0.0503135821076464
"NCAPD2",0.152099322188984,0.0753583119775687,0.285902784420894,0.186060617186806,0.0834297730032087,0.134103563427925,0.122543609419534,0.0717786741484009
"IFFO1",0.178198776461861,0.192332101166029,0.156137264691866,0.149768362262032,0.254290066573017,0.165542508363724,0.333004440580096,0.126753640143871
"GIPR",0.0131332050670277,0.0146866862516382,0,0.0165950515053489,0.00322871418397554,0.0252000319957733,0.203044764227249,0.020573232794848
"PHF7",0.0918547879565846,0.0682530958454544,0.155242736522968,0.309715776009993,0.0279075571113286,0.15400428712368,0.0565020301413298,0.0650278996408769
"SEMA3G",0,0,0,0,0,0,0,0.0021086545688266
"NISCH",0.313043230230158,0.264034320991062,0,0.274550877917897,0.300987913824289,0.313621701598167,0.324396912837741,0.201036930015351
"STAB1",0.0121032357215881,0.0233317215069526,0,0.0815177169713107,0.418578290330838,0.0125193154811859,0.0809769036365902,0.00911602374017196
"FUZ",0.206766217405146,0.109192073564158,0.29388283766233,0.438853841478174,0.0931956571658637,0.783987497091293,0.119560524870787,0.0723882486033987
"SLC6A13",0,0,0,0,0.00407259370224105,0,0,0.000431067678739996
"IDS",0.788133145462383,0.945440120332649,1.38154502098377,1.14071352806958,0.857958438778145,0.994713354110718,0.90504757391654,0.63484355453878
