"","macrophages","mast","B.naive","B.memory","plasma","T.CD4.naive","T.CD4.memory","T.CD8.naive","T.CD8.memory","NK","pDCs","mDCs","monocytes.C","monocytes.NC.I","neutrophils","Treg","endothelial.cells","fibroblasts"
"CA4",0,0.00057112840439845,3.32019987360217e-07,8.26314118878409e-08,3.70512150866997e-07,3.28450868417927e-08,4.98129463003265e-08,2.20645677945182e-08,3.87288307079209e-08,2.96590345602366e-08,5.46877260501895e-08,1.97702969194682e-07,6.34771202014967e-08,1.4435988984551e-06,0.0237169286699238,4.98129463003265e-08,0.0289935395154113,0
"CA6",0.00163426935474501,0.00391501154495445,0.000786383624988244,0.000852886192133793,0.00100027978911027,0.00638924041628692,0.0018254277589761,0.0143011551903707,0.00152732076016445,0.00088491619216819,0.00079811436375036,0.00198133111634972,0.000932152045475494,0.000704113255360852,0.00036075462857957,0.00395825101315823,0,0
"CA8",0.00579808527316264,0.00518805100119332,0.00063479522969836,0.00305669309069512,0.000157236788648473,2.67690470158258e-06,2.16202026761235e-06,8.91399013276425e-07,3.3355638993994e-07,0.000106494252552492,0.175716555135827,5.59934614981212e-05,6.49618750518935e-06,0.000245127891540937,9.70301163633029e-06,2.56892273289123e-06,0.0707163721296295,0.00262751036730223
"CACNA1E",0.00377217565051357,0.00284932218256045,1.30322051975031e-05,0.000690762251404385,1.12996529109255e-05,6.92170328853489e-07,9.79057523944983e-07,5.22563732568075e-07,5.79401901354031e-07,5.08434676749169e-07,3.3575927867702e-07,1.21381178416873e-06,3.89722404471326e-07,7.70980490044437e-06,0.0196522059635372,3.05830213222347e-07,0.000313082067386078,0.00313216982112325
"CACNA2D1",0.000159892638008763,0.0245226903517159,2.61627094637642e-08,2.87627473585546e-08,2.87521663479911e-07,2.54881627601044e-08,3.86554156175209e-08,1.71223567739954e-08,3.00540152427297e-08,2.30157497777409e-08,4.24383004149534e-08,1.53419763548261e-07,2.1900538831141e-07,7.12528059072341e-07,1.91998309213715e-08,3.86554156175209e-08,0.00211710105843009,0.024750287599948
"CACNA2D3",0.00133700291649305,0.000434814883261352,2.46814664179494e-05,2.3850080136236e-05,1.77500135462142e-05,2.76880507655461e-08,5.45375324851207e-08,1.86001905294737e-08,6.83206429285042e-08,7.68056227831426e-06,0.0041457746677366,0.145303610959695,0.0118644336360782,0.00136121094944269,2.28378005485168e-07,4.19917716335557e-08,0.000145809229714628,0.00391302901760303
"CALCRL",0.00238950358139773,0.00377970221388104,0.00107312046674197,0.000860024430228076,0.00111942816962418,0.00137461607138014,0.000957323767793682,0.000508300137716591,0.000713628511000855,0.00108725154380993,0.00837435067319788,0.0343761288558083,0.00490590680795065,0.0030754047010884,0.000791770230854747,0.00109322212978845,0.6558027680425,0.0063632847933439
"CALN1",0.00299762709831655,0.0100402740862907,1.76280025148676e-05,2.11237961149412e-05,9.89150082312056e-05,1.87261707700474e-05,2.94094099936655e-05,2.00176099918852e-05,1.1852530395433e-05,2.54602273822003e-05,6.84764690188454e-05,0.00020287907689735,3.37939629818347e-05,4.29028589443449e-05,2.57268223861038e-05,3.09986309822757e-05,3.7584068505953e-05,0
"CAMP",0.00386141671089054,0,0.000230866824997046,3.38217124649687e-05,0.00045257420189521,1.32963983055925e-07,2.01653531310341e-07,8.93221209156194e-08,3.06718935534956e-07,1.19223590386863e-06,1.804035859188e-05,4.66873002337874e-05,1.8907662608094e-05,0.00126276328486665,0.0161705258093739,2.01653531310341e-07,0,0
"CASP5",0.00381444972735245,0.00146235005837663,0.000162636938300556,8.68320599778764e-05,0.000100083980007179,1.2811417221275e-06,4.10441959559097e-07,1.10189287353177e-06,7.3908820142828e-06,1.32252846732202e-05,2.89136887810639e-07,0.013127515169557,0.0149441997426263,0.196643460081335,0.0593436131733106,2.80305194728145e-06,0,0
"CAV1",0.00289373323085342,0.00430084039941278,0.000112392075665177,0.000181561364715308,0.407800287653978,1.92227986011485e-07,6.23066897452163e-07,1.29134304006687e-07,2.266629759094e-07,1.7358140984742e-07,3.20063438675384e-07,1.15706935956179e-06,3.71503933995282e-07,4.10180825490853e-07,1.44802309390195e-07,2.91533476246623e-07,3.57017002096802,1.02779917323262
"CCDC102B",0.00135361611518867,0.00712017486674672,0.000963850873291193,0.0012227090564033,0.00446669386334162,0.00256789869722449,0.00191410993356566,0.00422082879278367,0.00267335013994707,0.00321314910757254,0.0185111874953269,0.00523946775945622,4.41729639695849e-05,0.000920562367911588,9.66519053656617e-07,0.00422142906630609,0.00924164909382407,0.0942246935767195
"CCL1",0,0.00362111827868804,9.34488095964431e-07,1.17099295099397e-07,9.03267804256223e-05,1.03767760964574e-07,1.57374463021859e-07,6.97087758579126e-08,1.22356322779558e-07,9.37020390145723e-08,1.72775395961244e-07,6.24604664563601e-07,1.6988147752746e-05,5.85373780651774e-06,7.81666173572785e-08,1.57374463021859e-07,0,0
"CCL13",0.0732152692478481,0.00126743989161525,5.15447092019908e-08,5.66671984222584e-08,5.66463521443408e-07,5.02157446415173e-08,7.61573322459903e-08,3.37337729485052e-08,5.92112020425202e-08,4.53446968481052e-08,8.36102184655294e-08,3.02261396469123e-07,6.20333892519978e-07,1.07151596482235e-07,3.78267282652879e-08,7.61573322459903e-08,0,0.0117082308654378
"CCL14",2.75937495333257e-05,6.44860999956913e-05,9.61842078152737e-09,1.05742949640025e-08,1.05704049765364e-07,9.3704314040671e-09,2.0339429242677e-08,6.29483855453968e-09,1.10490148269766e-08,6.57544241614467e-06,1.56019555699779e-08,5.64030206448388e-08,1.81094969680215e-08,1.99948580239301e-08,7.05859815443447e-09,1.42112212578401e-08,0.172527900518715,9.74525153497553e-05
"CCL17",0.0194048877732783,0,3.81740049344325e-07,8.12611862409671e-07,4.19522810343481e-06,3.71897739537047e-07,8.65687705293788e-07,2.49832278604363e-07,4.38518085355218e-07,3.35822765911163e-07,6.19217169266487e-07,0.000145487078335337,7.18737558191507e-07,7.93564584255563e-07,2.80144700359812e-07,5.64021103612971e-07,0,0
"CCL18",0.820348197902949,0.0352285449429965,3.57258775534536e-08,3.92762986439095e-08,3.9261849991781e-07,3.48047660388984e-08,5.27850009970151e-08,2.33810348420349e-08,1.47400667756841e-07,1.44602064053507e-06,5.79506310805153e-08,2.09498778954693e-07,6.72644383032947e-08,6.18162936170242e-07,1.61590780502605e-06,5.27850009970151e-08,0.00511301950631955,0.0060897976208698
"CCL19",0,0,4.14252904325107e-08,4.55421165233404e-08,4.55253628520027e-07,4.03572323574056e-08,6.12058862237894e-08,2.71110529753891e-08,4.75866733840208e-08,3.64424839248944e-08,6.71955984752446e-08,2.55629745014131e-06,1.19340366172979e-06,3.24283257261004e-07,3.04004664835841e-08,6.12058862237894e-08,0.000252539593957933,0.146819589645111
"CCL20",0.277285582242198,0.00997729496623376,3.04005898408659e-05,0.000521286082576303,8.85740491018601e-05,8.57457658359351e-08,0.000246301476947639,4.27070027344785e-07,4.23494859112416e-06,5.73400766467609e-07,1.9186104837975e-06,0.00214800624249089,0.0578274350857441,0.00364202286412045,0.000226106552207422,0.00172651986089544,0.00173303276554451,0.00204722619306226
"CCL22",0.0834233767637025,0.0279079435235848,0.012003613373702,0.0165622962715667,0.0908386922200522,0.0105421027257776,0.0161901436214162,0.00703693774894677,0.0103635501657168,0.00997311910742622,0.0204651966686051,0.11240382302403,0.0234019064914411,0.0188149090171914,0.00986749319633113,0.0116601689813989,0.00166832086419616,0.0100061398505733
"CCL23",0.00222593172875729,0.000596902604571533,1.09296817499731e-08,1.20158684374524e-08,1.2011448135411e-07,1.06478844534543e-08,1.61486099594387e-08,7.15300189410662e-09,5.4650997768376e-08,9.61501409692031e-09,1.77289404290338e-08,6.40923369217956e-08,2.05783301654586e-08,6.75057759520143e-07,8.02088338421244e-09,1.61486099594387e-08,0.0097052181378183,0
"CCL4",0.23055566652908,0.128183648097882,0.0102581117761545,0.00556740388686156,0.00827837847545732,0.00114171410321696,0.00264217112495121,1.93693078685685e-06,0.023651435038672,0.0516043493961997,0.000573906628931123,0.0455088102333552,0.210656884632111,0.177137671537579,0.0211380446982632,0.00166515716253842,0.000231499696314665,0.00038183931788707
"CCL5",0.107169243214838,0.08913935612483,0.0498531423985035,0.0436113146074328,0.0356190282168629,0.0902965427963804,0.46313133335209,0.0349592392960506,3.67310667383546,2.13656818931763,0.0128722993974098,0.0755539250794484,0.0190337228946994,0.0804415862885771,0.0108112743252565,0.15707460448853,0.0154621484118165,0.0533947104349033
"CCL7",0.00662392104033524,0.000188003039735267,8.64226895051414e-08,9.50113361815983e-08,9.49763841674789e-07,8.41944745563857e-08,1.27689564654308e-07,5.65598958748807e-08,9.92767523295927e-08,7.60274083815609e-08,1.40185482889957e-07,5.06788052951758e-07,1.12041020006806e-06,1.79656249809763e-07,6.34223694822992e-08,1.27689564654308e-07,0,0.00187648396246141
"CCL8",0.042882426579658,0,1.89041426300624e-06,3.67712657517551e-06,1.72522958205969e-06,1.52937805986075e-07,2.31945884435309e-07,1.0274007204727e-07,1.80334502551502e-07,1.38102471616427e-07,2.54644503659562e-07,9.2057172785715e-07,0.00386023908831971,7.50206357881245e-06,1.15205636595132e-07,2.31945884435309e-07,0.00255285992248742,0.0174295332890796
"CCNA1",0.00249691144067849,0.0453190400548099,0.00229939299543709,6.83599647770577e-06,0.000196743801933023,2.88116506958097e-07,4.36958262843735e-07,1.935499891085e-07,3.39728601598322e-07,2.60168514043072e-07,4.79719742528225e-07,1.73424686541359e-06,5.56820148849279e-07,5.14716314507148e-06,1.7169784798147e-06,3.41487666670875e-06,0,0.00159780318036699
"CCR2",0.00370427236933801,0.00100275037819315,0.0299357632975299,0.0335871201088152,0.463259559604723,0.000300468479950009,0.0285375617153977,2.45629590086519e-06,0.0101107695912491,0.00360836267546668,0.871472038018057,1.94092946510796,0.952153296638242,0.0535186347265861,0.000335204974294163,0.036757512202668,0.00102586057555469,0
"CCR3",0,0,0.00178035115935703,0.00325469309077139,0.0127861076161147,3.98977155631517e-06,0.000291211193540255,0.000163817826375307,0.000632001671037525,0.00147861166811638,0.0361795229637288,6.80409719524677e-05,0.000138697311708245,0.000871674836864756,0.0950839623654786,0.0176297299220168,0,0
"CCR4",0.0107691444493255,0.0176028051814026,0.000857395785543784,0.000977907390093535,0.00143864479419219,0.00249940886857725,0.0461578720247262,0.000898595506597065,0.0128126865627341,0.000993497930532904,0.000973738717063246,0.0027603054005538,0.00105960570331126,0.00106514170208323,0.000677098612809182,0.0819145736590593,0,0.000170608036532618
"CCR5",0.211316431401746,0.00270779738751866,0.000277223669152547,0.000678545759390006,2.99155453367946e-05,0.000828133903290311,0.05774180196589,1.64534377682345e-06,0.125402185372591,0.0281395365858825,0.291648521545754,1.02752569397071,0.0719523765871596,0.0220653533177366,0.000169904449685681,0.0606000276735609,0.00136682338630549,0.0019230783879004
"CCR7",0.0278412700844254,0.0266947729228346,0.229040492768055,0.101489479480126,0.00422272914327348,0.895493762345603,0.338788205111081,0.576505152402593,0.0396170215805043,0.0124018344123689,0.0305590420525947,0.0163779700565853,0.000353003278967557,0.000304771901983165,0.000250428062304056,0.636078099093947,0.00084852623476514,0.00108316630405611
"CCRL2",0.15394454902252,0.0445753094918535,0.00445467586105543,0.00417551029995039,0.0144932715369246,0.000190238647281751,0.000284763271101902,0.00223994552079618,0.00536380516242529,0.0011624887694359,0.00806440053565937,0.0849006405424543,0.109240847883827,0.114737344999232,0.00869354596305263,0.00887639081238298,0.0741444157926145,0.00237443112720072
"CD14",2.23235047520203,0.0185455586145611,0.296369625987535,0.226956947526806,0.239600800373446,0.00460417431790738,0.00284244919638756,0.00223773081994026,0.000114767119763387,0.00453096617778959,0.000706487601139113,3.92027445474281,12.2915096027437,0.818795944684987,0.985118994809208,0.00585481967595998,0.221300089494883,0.04256589760571
"CD163",1.4947828216669,0.063640689957928,0.0801419121899755,0.0476078622199672,0.10940464188002,0.0391934125582206,0.0501806570230311,0.038052718383638,0.0351646884446749,0.0340028813444631,0.0525341865848751,1.75366279404316,0.935102523205963,0.11428703090885,0.0173467195465105,0.0395172333954598,0.00124815572177731,0.00291176287415388
"CD177",0.00502252674033541,0.0303340179223316,0.000173339038551189,3.68227410240183e-05,1.72913298465287e-05,1.53283834036306e-06,2.32470671499127e-06,5.59193493659264e-06,1.80742516749855e-06,1.38414934115006e-06,2.5522064727909e-06,9.22654559097172e-06,2.96239629535345e-06,3.27080831901649e-06,0.288778428652772,0.00193662038524182,0,0
"CD180",0.0971976618100063,0.00549097544343737,0.169174812198638,0.171964567581565,0.367772585944612,0.000552801769460497,0.000986406128849795,0.000455277271702575,0.000591452731775688,0.00138720613806074,0.141114402077352,0.38459847874889,0.0533633713023997,0.124184511114339,0.000817245671816041,0.00084127211957737,0.00776153513587328,0.000722920589212388
"CD19",0.00103887711046604,0.00571237424427971,0.32141411781436,0.283312894465131,0.431340225931323,1.14952358377976e-05,6.82943005152871e-05,0.000211745310944706,5.58283206644108e-06,6.46586779954659e-06,6.814326989569e-05,0.0024808749478139,0.000342924221132006,0.000762685700953382,2.17974212503461e-05,1.80403923430698e-05,9.73194411039307e-05,0
"CD1A",0.0108800960813855,0.00507861024303842,0.0541474429458602,0.00293829253942842,5.57993379583054e-06,4.94648852046145e-07,7.50185768214822e-07,3.3229362988212e-07,1.2847324911329e-06,2.80553248579484e-06,9.71907439810261e-06,0.288726847928689,0.0465019732213673,0.0013199928880848,3.72611176965726e-07,3.73717145035879e-06,0,0
"CD1B",0.000441893369874867,0,1.2789887733292e-06,5.50719015574135e-07,2.5627464415688e-06,2.27181832579192e-07,3.44544573171218e-07,1.52615487691396e-07,2.67878321535731e-07,2.05144649377227e-07,3.78262291815964e-07,0.185502295669226,0.00505726511705268,0.000374107687380457,1.7113249059894e-07,3.44544573171218e-07,0,0
"CD1C",0.0027132382923096,0.00245514472318442,0.0584641812368317,0.0934623515009042,0.00866576136957872,3.37321973348613e-06,7.76917254447826e-07,2.65692195304272e-07,4.7508188795175e-07,0.00116766143755754,7.94396323922331e-06,3.30375215907694,0.0328030113113587,0.0167024786007103,3.51255545099897e-06,1.01189451124207e-07,0,0
"CD1D",0.0168962936227327,0.00095911425983373,0.0401571650091988,0.0521684863495932,0.0230671052924561,7.4112833708649e-07,1.39372775296426e-06,4.8519044426661e-07,3.578228483985e-07,0.00134453749687583,9.98855080524531e-05,1.96991145043356,0.458663150448079,0.131848948361869,0.00559176026324813,0.000139820246253917,0.0117934174525954,0.000823567831859032
"CD1E",0.00329607847498317,0.00173135452748207,2.83269492516155e-05,2.39126564100151e-06,2.16601977753698e-05,1.33385714335413e-06,4.55323756153423e-07,1.44662969889842e-07,2.53919665354183e-07,1.98359423435089e-05,3.58551726035078e-07,1.359167632127,0.00881801527949175,0.014209085827682,1.62215085173716e-07,3.26590976894582e-07,0,0
"CD2",0.0130549137438914,0.0128397501819378,0.0046309037431173,0.00240180088866025,0.00186471199686308,0.356059770246257,0.942164663206757,0.209090306655972,0.904599075843392,0.414738712737156,0.0315264516399422,0.534983429066928,0.002388277022478,0.0107037672645494,0.000593349718706502,0.78040879925906,0,0
"CD200",0.00065824912002997,0.00321065391542843,0.273970755654997,0.0404646610104676,0.0294561849213987,0.0147482410650268,0.00641406933196756,0.00402959672690175,0.00343203349371046,0.00175417864572269,0.012586904893174,0.0167279084996868,0.00372233096525386,0.000979458602087472,0.00461004495687601,0.0206151429395305,0.33526487238878,0.107062340053879
"CD200R1L",0,0,6.80888757493108e-05,9.28415380943565e-07,1.01664873270754e-06,9.01236729625212e-08,4.1829096284435e-06,4.45098061637474e-07,4.0646702968118e-07,6.07203653571662e-07,9.8753140356444e-07,3.65549370513218e-05,1.74174945835829e-07,4.9918203966378e-07,2.64120438457441e-05,1.2139219293854e-06,0,0
"CD207",0.00263208273787895,0.00584994414820496,5.13909616549785e-06,3.33238923057371e-06,9.42975068540842e-06,8.35926647571336e-07,1.26776858307768e-06,2.74992773607047e-06,9.85671366130665e-07,7.54839755777238e-07,5.12543512322981e-05,0.536310665660075,8.08983475854756e-06,9.3716888284242e-05,6.29690356543094e-07,1.26776858307768e-06,0.00604613953200527,0
"CD209",0.258844167806215,0.00765107190222261,0.00208158817747107,0.00130088909775542,0.00209914260768744,0.00101052309296613,0.00140846017148789,0.00066405816352602,0.00112059179345009,0.00163971897939145,0.00118463897960456,0.0557190680494626,0.0228607587179637,0.00539994286766058,0.000755806875146657,0.00118355208737501,0.000917672339316153,0
"CD244",0.00179400784632593,0.000506691089985363,0.00639844332582144,0.00380800435589396,0.00960380589695431,0.00409157079388022,0.00718203088330508,0.00679528019950268,0.0623559271258153,0.171769042179861,0.00262485584224146,0.222269534142278,0.104919909920302,0.197160913797779,5.48878423389428e-05,0.00544393355866497,0,0
"CD247",0.00347073099520503,0.0168438482914649,0.00891465117212845,0.0219396865099929,0.0126105849400803,0.317743549269795,0.344251787205845,0.0890527599681235,0.261395075579884,1.02629810728927,0.00239049878417162,0.00164033811402604,6.56078222306539e-05,0.0233439822908948,0.00105328701867657,0.500664670007391,0.00019582922565203,0
