"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell"
"UPF1",0.13366031235662,0.154518067680553,0.0795180281669442,0.113355851255332
"SKAP2",0.0695825071963052,0.194897192910743,0.0703576331345789,0.228243467961618
"SLC25A5",2.487320739076,2.31460300205085,1.57316773197971,1.59752155506415
"MCUB",0.815343317466448,0.730429582942161,1.15148413185383,1.11581420734576
"POLR2J",1.35850838547939,1.47612748968159,0.828218840223202,1.06475474398388
"DHX33",0.207260379821491,0.275781998380835,0.116473739333973,0.134042404771261
"MEOX1",0.0194060581258004,0.00649990565943745,0.0926109599691933,0.0264461391888852
"LIG3",0.112743451806554,0.136625610992106,0.0598861632834874,0.0760196658116618
"RPAP3",0.239169278099859,0.19926743456506,0.198392592266003,0.155642033852253
"ACSM3",0.033714416186703,0.0259724262723848,0.0508222800593159,0.0322083825143797
"REXO5",0.00175735901436924,0.00441428263595335,0.0032932546258666,0.00228981636734854
"CIAPIN1",0.323620191456565,0.324481458353309,0.143409257101515,0.184362671902363
"SPPL2B",0.0632218666085508,0.0560414866087188,0.0775580174540397,0.0609966289364413
"FAM214B",0.0225780415391192,0.0569595343073135,0.0247209260123583,0.0618352717049662
"COPZ2",0.0113217269911618,0.0292124621924369,0.00275871368699232,0.0239654204553209
"PRKAR2B",0.0028802385945141,0.00184237854349528,0.00110879288607169,0.00371204118047702
"MSL3",1.05506330421614,0.899334514645413,0.775509272786472,0.611282443945624
"CREBBP",0.198160969586134,0.290108648724701,0.21314874577922,0.268816167364233
"TSPOAP1",0.0109133761320266,0.016109229473084,0.00661272179619564,0.0232065806365186
"GCFC2",0.25682318885267,0.271649798263284,0.121519163419154,0.152580306565502
"WDR54",0.514373109442789,0.532500243374401,0.653042684749834,0.751365687156188
"CROT",0.0556018972242009,0.0503085999844093,0.0496072343796278,0.0559969348004411
"ABCB4",0.00044993700228317,0,0,0.00136570677405871
"KMT2E",1.90385140286212,2.34303675100447,1.56502546058548,1.81561114479449
"RHBDD2",0.44225121150895,0.394775795606315,0.371408309016454,0.280994357840621
"SOX8",0.0329381582153365,0.0267507434560761,0.00756625826539057,0.00125978902443168
"IBTK",0.199764636802732,0.235891473288841,0.182411023088404,0.224739124138604
"ZNF195",0.188393760265736,0.190716487823109,0.137714678401862,0.155214656987869
"MYCBP2",0.777218572614513,0.800355661366147,0.658093668074384,0.665376215592829
"FBXL3",0.47682975389977,0.406848337756521,0.436194734217735,0.339265942163893
"ITGAL",0.269780340197652,0.538343331020274,0.30729673804382,0.770777677615757
"PDK2",0.0898318840028035,0.110345801535906,0.0896214147646705,0.104095546559279
"ITGA3",0.0420400043055173,0.0402004373336901,0.0252339753474922,0.0258891663509455
"ZFX",0.23245205310723,0.235449680983909,0.199645573946861,0.225121381174476
"LAMP2",0.195874526103645,0.24141195453271,0.198888140918864,0.223465208790602
"ITGA2B",0.00122198450965345,0.00067671842228737,0.00322937108945895,0.00399774510972415
"ASB4",0.000481578948712707,0,0,0
"GDE1",0.222187366776107,0.298220013108248,0.163582584689098,0.280004747544777
"C19orf60",0.901862873422025,0.949318512554519,0.879153552750305,0.991932368997674
"CRLF1",0.00525625524038654,0.0118615737973595,0.00168305380557279,0.00788895571309221
"OSBPL7",0.0278747366553797,0.0346531900561557,0.048721888315747,0.0864974178854588
"TMEM98",0.000889472841976856,0.00132569116137529,0.00168157076533837,0.00414859770636105
"MAP3K14",0.324715536068742,0.38159487310843,0.127249108492981,0.155790255970061
"ABCC8",0,0,0.000509419263408399,0
"CACNG3",0.000392329514035859,0,0,0
"TMEM132A",0.000380447184779608,0.000964651746903408,0,0
"AP2B1",0.577924745094284,0.762091878200461,0.337505830790219,0.475502791592255
"ZNF263",0.219648048906104,0.23921274862143,0.15844726856139,0.159640767638945
"CX3CL1",0.00210682184854357,0.00112566694433169,0.00163033377255555,0.00353255723441271
"SPATA20",0.0295324170720325,0.0401414649310696,0.0309219130742154,0.0524641310909223
"CACNA1G",0,0,0.000505325894546639,0
"TNFRSF12A",0.101390471907475,0.173437482763524,0.0221479593626734,0.0480897442081039
"MAP3K9",0.026546914813064,0.0374481376750065,0.0112529236528917,0.0161430872137558
"RALA",0.688450365212521,0.676238584455949,0.375322567694733,0.344306552942676
"BAIAP2L1",0.0205446401887761,0.00763554762294345,0.00352552122258993,0.00299010644572616
"KDM7A",0.314129651892364,0.337168257051709,0.220980819185996,0.246777501439447
"ETV1",0.00139949206353266,0.00226194954061276,0,0
"AGK",0.119415267663705,0.182492769242047,0.0738260055134813,0.105376014185116
"ALDH3B1",0.00310377922016814,0.00123031136695922,0.00230219643123338,0.00608620046431347
"TTC22",0.0365578919967102,0.0301961779639052,0.0411120970037919,0.0545702398437815
"PHTF2",0.10477378662576,0.111912894097217,0.131920437718188,0.105059442287094
"FARP2",0.0363411807158603,0.0504771720956926,0.022086636848006,0.0267562126102863
"USH1C",0.000460912957522533,0,0,0
"GGCT",0.724944651984018,0.635796284684524,0.298847587354127,0.243801479896729
"DBF4",0.285246529257683,0.262707380577225,0.16055335828877,0.168491748235935
"TBXA2R",0.00505968030165977,0.00896513435288075,0.0267791140377216,0.0282256495820607
"IFRD1",0.464568172998695,0.465858129248196,0.248998369984622,0.287502788960274
"LGALS14",0.0985271427645019,0.0105255710547535,0.0196908709940093,0.00244794050306252
"COX10",0.104236707909317,0.117394391850379,0.0582379403279083,0.0571032358335602
"GTF2IRD1",0.00610182721076211,0.00221862966136868,0.00279583320852587,0.00585483967597906
"PAF1",0.314221072182214,0.328296676819265,0.178601657451117,0.189083724406076
"VPS41",0.102291519405559,0.109523132069644,0.0886207842639241,0.121713354096881
"ARHGAP44",0.0116308948365839,0.0134264683732376,0.0218643590354202,0.0207076026265427
"ELAC2",0.203199103974625,0.200346287338531,0.135361755216444,0.133630761393794
"SCIN",0,0.00120277031670345,0.00376485097991494,0.0031434565657375
"ARSD",0.00759701231485617,0.0262714808730765,0.00564014259120433,0.0122077292092386
"PNPLA4",0.0724330640786653,0.050979290727996,0.0636985882316352,0.0454684206437136
"ADIPOR2",0.211556652773103,0.250357368071844,0.0996823638341136,0.147767288623852
"CDKL3",0.00881835926587382,0.00418196051185919,0.012682045603141,0.00604891503935964
"UPP2",0,0,0.000564083105238015,0
"PRSS21",0.0494730644180359,0.0666467278515163,0.0139595058899892,0.0122594740519136
"MARK4",0.104848156484843,0.167294026760071,0.0661917182218935,0.105714014442243
"PROM1",0,0,0,0.00129570729771658
"CCDC124",0.863214850222952,0.919997602310666,0.303223680846299,0.43680757008786
"CEACAM21",0.0510211313860262,0.0604279354153301,0.0607782209567978,0.0877577800157189
"PAFAH1B1",0.504910347209899,0.554471114475332,0.305580339446445,0.456888332217647
"DNAH9",0,0.00122781569303443,0.000958935471377143,0
"KIAA0100",0.142060570486808,0.168256085849978,0.100144949303561,0.10650341016457
"GAS7",0.00146698608858537,0.0127848536724546,0.0029292841949489,0.0127452909149892
"TRAPPC6A",0.434053344263514,0.424190221677242,0.629949485770326,0.650190603874166
"MATK",0.239110063507436,0.58041867536804,0.0880576386420726,0.653124770439049
"CD79B",0.151686013399292,0.102139993313768,0.122323333013967,0.0759446538100037
"SCN4A",0,0,0.000601970370485487,0
"ST7L",0.0337753802634694,0.0406498503301171,0.0487322414161977,0.0476638187475448
"TKTL1",0,0,0.00599192863370391,0.0102289502244726
"PAX6",0.00165806289284716,0.000901759675003446,0.00657230862354196,0.00934857592049242
"RPUSD1",0.258612719222901,0.249658056298073,0.104607307784491,0.145309648517435
"RHBDF1",0.000442937405894303,0.00125262604273914,0.000565722100423943,0
"LUC7L",0.347981799564978,0.352000487114061,0.178458632078637,0.208104829152789
"CACNA2D2",0.00637458801933136,0.0177970326647514,0.00442482305233747,0.022398256536384
"BAIAP3",0.00538198916938254,0.00459909693483376,0.00174531890152661,0.00378079321512788
"TSR3",0.903880871557021,0.948942190116374,0.506699410481605,0.622746089843904
"PIGQ",0.0846279637235126,0.102270627994744,0.0645351133402023,0.0843050710205451
"CRAMP1",0.0272667369463537,0.0297822765713102,0.0228020566561187,0.0369313538825526
"TEAD3",0.0196467513589784,0.0144619829241411,0.00343280331223051,0.00117559258197728
"DNAJC11",0.144162820206556,0.135960760075517,0.0702136075949367,0.093080098959452
"MYLIP",0.491510305445954,0.419283508852777,0.599179379099083,0.633937810021714
"NOX1",0.000513609767752783,0,0,0
"E2F2",0,0.00080713686627067,0.00223392111529971,0.00319113363606095
"PSMB1",2.10817532202404,2.09397066701713,1.38363334233737,1.45613735757196
"SYN1",0.00325193485521323,0.00189272480839337,0.00277050981935964,0
"JARID2",0.320170525975844,0.415854482738233,0.183683076257213,0.203877874256409
"CDKL5",0.0177925996366011,0.0272389034437624,0.0183128326101496,0.0108894782013545
"CAMK1G",0,0.000953091971662686,0,0
"CDK11A",0.103164434488284,0.099018088533208,0.0964991160545127,0.115881039651126
"NADK",0.27573382977966,0.337004026729308,0.101409226747722,0.186240264594714
"DLEC1",0.0016927153577166,0.00085393251528324,0.00975852440042199,0.00601359486079207
"CYTH3",0.0156017839586014,0.0354449936442945,0.0191701997684527,0.0610410320526682
"ADAM22",0.00426459703228657,0.00460014241503134,0.00498323892429598,0.0148984901592812
"SYPL1",0.64909012811306,0.46267454443867,0.702648070590202,0.486400121129529
"CYB561",0.11423325245543,0.128303730679737,0.113422166921894,0.19660776232253
"SPAG9",0.172658950629587,0.219314168071711,0.122332269020616,0.200419396560308
"CELSR3",0.0203862629147647,0.00788876167712967,0.00927681438408198,0.0128784131439372
"AASS",0.00643073397256389,0.00280254139787738,0.0215643912686333,0.0101806106072157
"PLEKHG6",0.00227010331198847,0.00172181282986063,0.00119854675512219,0.00125511769531064
"SS18L2",1.4311211238933,1.51179696642384,0.842866087016935,1.09154977699235
"MPND",0.0667058071287187,0.0669499409417453,0.0408189626658489,0.0517668699935995
"MGST1",0.00281576570558349,0.00327523019777082,0.00381490158945006,0
"CRY1",0.19289779849264,0.242566217692413,0.116699012713281,0.151100909996688
"NFIX",0.025095991895135,0.0218625993864316,0.0140148455909862,0.0175483987822065
"ST3GAL1",0.686985331173748,0.876211744040329,0.577479345889031,0.662842207530292
"MMP25",0.0149830601877862,0.029101797187431,0.0248940970609745,0.0229527719059988
"IL32",4.16979849793838,5.04116425153603,4.11109886620496,4.91712212371389
"PKD1",0.0601161485369393,0.0784356486971394,0.0481285024823043,0.0548420166322956
"MAPK8IP2",0.00032025325864217,0.000916006680241866,0.00167126183309173,0.0012151333793241
"MED24",0.161994760143751,0.155622978685323,0.102329559453415,0.133591532570663
"RHOBTB2",0.00942220440120293,0.0140345783012273,0.00521015121722278,0.00733458281200594
"HEATR5B",0.06470285568721,0.0815794096596453,0.0846374803237054,0.0959338701240158
"SEC62",1.83926266441947,1.82751863929316,1.69277278238317,1.72809226242537
"RPS20",5.79044737888854,5.61169920749586,5.81716333747196,5.59300252571048
"CSDE1",1.82718603063887,1.55739035426968,2.0789060812065,1.59732392299444
"UBE3C",0.256579742985382,0.29015186452455,0.121965112116824,0.15816928931619
"REV3L",0.156245298800005,0.200289405048318,0.180456526427085,0.207051875801567
"TENM1",0.00126529613675964,0.00425260654329495,0.00696297292223215,0.00903364855535798
"MASP2",0.000987998923470842,0.00230655987938439,0.00306185092005956,0
"IYD",0.00159021501878839,0.00351203367175435,0.000547941278359109,0.00363785385766891
"FAM76A",0.136546248757012,0.125315440410713,0.131401508873226,0.185351041766149
"TRAF3IP3",0.737065106174097,0.888768400471115,1.34872104511496,1.52920826348971
"POMT2",0.0261560965859947,0.0240792606886475,0.00538074252461066,0.0112419658237033
"VTA1",0.249457440642461,0.291700357535679,0.154298823091048,0.185649683385371
"MLXIPL",0.00387000508556894,0,0.0016587685527273,0.00484069443331642
"BAZ1B",0.390083224489163,0.422082405195661,0.231612405914009,0.303819482314673
"RANBP9",0.141146506797923,0.195298404650758,0.120267611230191,0.16347053024595
"ETV7",0.554711268492675,0.486841299390132,0.287937480457996,0.177148095156774
"SPRTN",0.185875280887391,0.218861154071047,0.128979392994604,0.170241600778004
"METTL13",0.168345956634992,0.160153726654881,0.113222618687043,0.120174543782016
"DYRK4",0.147327617587309,0.229542390499522,0.110518008072899,0.148376827296431
"ZNF207",1.15475678318561,1.20149506048869,1.20803067433765,1.34030517124411
"UQCRC1",0.825830488221915,0.839925094920122,0.46630218201943,0.507780747269801
"STARD3NL",0.338007366176143,0.502428609304596,0.158790417742003,0.349920724129213
"CD9",0.00671358419677583,0.00705761732746268,0.00791373405397815,0.00733747096314782
"NCAPD2",0.0499598275238162,0.0402541298939467,0.0527821824928281,0.055272480238936
"IFFO1",0.0520452182260127,0.0757442766787273,0.0715307455294515,0.0924365565084055
"GIPR",0.0255706808529074,0.0649880342651333,0.0112514433451315,0.0254949532013988
"PHF7",0.0546547383489354,0.036006824169566,0.0776374144705852,0.0783803502126885
"SEMA3G",0.000541005452375646,0,0.00177395951450177,0
"NISCH",0.167012011523739,0.170822980697572,0.137256369866454,0.179159736396612
"STAB1",0.000787678154944931,0,0.000550835172566412,0.000936038897391629
"FUZ",0.0577007210271259,0.0571905759692147,0.0598095668491908,0.07922070929457
"SLC6A13",0.000955482345470159,0.00120029463744797,0,0.000835526576703084
"IDS",0.515701471809923,0.660608884637519,0.530922419397626,0.839775280626551
"PRSS3",0.000306825595789057,0.00125065353290725,0,0
"ZNF200",0.126030988388716,0.130322379148305,0.153326914117143,0.153792863312729
"CD4",0.40011362427074,0.182776894876458,0.30789917334277,0.0991989382809016
"LRRC23",0.0212642720885931,0.0232699505624946,0.0212269077307551,0.0433109116126399
"BTK",0,0.00152662531439618,0,0
"HFE",0.00472547328875831,0.0071167485270327,0.0164560370766623,0.0189939778740509
"SCMH1",0.140130751207068,0.138048898722964,0.0836150427611772,0.109288944912212
"FYN",1.34591677486758,1.9436701234027,1.39246668229966,2.11859352300075
"HIVEP2",0.297299083720334,0.333779539297869,0.220211367430933,0.216343378829519
"FMO1",0,0,0,0.00150616872670224
"ELOA",0.371163408373208,0.383442191584911,0.151868477244513,0.204182630005844
"LYPLA2",0.721369894409504,0.72223867601511,0.31546939451157,0.434198324714011
"CLCN6",0.0520067635617744,0.0768060440519069,0.0305548513991923,0.0446920302952915
"MRC2",0.0231752767064425,0.0137153574698251,0.00348308271550985,0.00695533104277877
"NME1-NME2",0.00627876266327895,0.0026684460770276,0.0026450873726327,0.00376819908823754
"TSPAN9",0.00828461171818679,0.00580463950351042,0.00374881400663968,0.00272050218847973
"BTBD7",0.179089451658315,0.208636423569411,0.147329713439354,0.218905102983601
"APBA3",0.255229195634899,0.302823380645586,0.197125800823129,0.261831307420297
"MKS1",0.0267441270707913,0.0266391443251135,0.0321781056570835,0.0225079624012892
"ABHD5",0.0763358221146982,0.0852679301182994,0.0398389368158393,0.0608116947270933
"AKAP8L",0.266620408406633,0.301125073334734,0.303079111381137,0.316234245515134
"MBTD1",0.0406359984735737,0.0413683213709178,0.0470855208728724,0.0580205746214096
"UTP18",0.572403982265556,0.560423081620094,0.351964151618663,0.354122395504518
"RNF216",0.286070591702571,0.299248377154803,0.243967695754968,0.23886899758769
"TTC19",0.646380537939123,0.71818918764078,0.643837113923664,0.64022200755738
"PTBP1",0.815258255730424,0.885201303934792,0.511185254619989,0.591677433209093
"SYT7",0.00194389816043512,0,0.000956657607384916,0.00131188535016655
"LARS2",0.0302581143043722,0.0475986911223114,0.0213393215198367,0.0147839857904726
"PIK3C2A",0.141302482779877,0.160885068505322,0.12318472441361,0.155882860877761
"PLAUR",0.0692324489977217,0.0486159291172777,0.00950367724777206,0.0119612608396538
"ANLN",0.00052923165942632,0,0.000507553350505379,0
"WIZ",0.0866830084816794,0.0906910971281279,0.0348266063387411,0.0505545204857371
"RABGAP1",0.101640883822225,0.0825101038973147,0.0880369799943807,0.0901635628977364
"DCN",0.00424672102142896,0.00208298546774295,0.00329510960887239,0.00682642005608709
"QPCTL",0.0128312154219548,0.0226475089197077,0.00969399808002097,0.0182957186777203
"PPP5C",0.170150264606827,0.183614211330607,0.0707497153835186,0.08098989158425
"CEP68",0.0967293523536577,0.0878230260579785,0.23129308435797,0.17351347710987
"MAP4K3",0.021557364191728,0.0300583473442646,0.0125560502748232,0.029431208803163
"ZBTB32",0.224289944759196,0.385914431980423,0.0170638589797018,0.0154027290679244
"TYROBP",0.00478070000140767,0.120550791407649,0.0116696985380477,0.187580655211936
"TMEM159",0.0774456908497501,0.0770467284554982,0.100387671366563,0.086277426813977
"BRCA1",0.0137073930640373,0.018482722891533,0.0132686676246599,0.0163945294191201
"ERCC1",0.541496860496187,0.621245598935849,0.239144410085401,0.35697139593061
"CD22",0.00319311969778315,0,0.000496557996242861,0.0010142364589346
"SEMA3B",0.00334079895650693,0.00314233866312762,0.000511891459342025,0.00226808240642162
"MBTPS2",0.0261933879688606,0.037845833700545,0.0336192572642955,0.0283774539412957
"PRICKLE3",0.0571277541946145,0.0424324407509676,0.0369680476359949,0.0283726434208774
"EXTL3",0.0315792791364513,0.0457284066704765,0.0172435900465985,0.0539390242432037
"ELOVL5",0.731400762641008,0.704402558949055,0.636221922712297,0.51219674734361
"ALOX5",0.0150978394890746,0.0119915428968549,0.0664552368205825,0.0274323971957002
"KDM5D",0.131435036419606,0.132327858136862,0.184083927424036,0.208722668278531
"CALCOCO1",0.103540362817013,0.17228057089034,0.192210992068572,0.28270800007168
"UBR7",0.0957545537345465,0.084143303700129,0.0932270997279399,0.105375262197077
"MAP4K5",0.206804207954006,0.252910758037774,0.0988844139217882,0.153049512144353
"EHD3",0.00623150887142032,0.0152898406946717,0.00269813289635809,0.00632274382985608
"PSMC4",0.854873977913745,0.908077432037248,0.363706072511389,0.4600824568735
"MAN2B2",0.113211073756716,0.120402956937235,0.109209276983031,0.140866811332834
"SLC7A14",0.0023301361479788,0.00145274858178382,0,0
"CLDN11",0,0,0.00107976952277754,0.00114509958308724
"SLC25A39",1.089790493531,1.06702362500251,0.410871097293571,0.545386827551895
"MVP",0.715865051836692,0.691659885548956,0.63355585943947,0.610000324504163
"NUB1",0.373870876208881,0.395926684933359,0.460619680978564,0.482863056746181
"PGM3",0.0814496335353589,0.113529836537909,0.0719534184807912,0.0848708775444948
"RWDD2A",0.0373178135027044,0.0273070533549638,0.0459214324132245,0.025978795805702
"CLK1",0.789933433281282,0.744218888688025,1.19882823027775,1.12426936303263
"POLR3B",0.0390802792351084,0.0348313593855515,0.0126384255660139,0.0207696040198292
"ANGEL1",0.024141213413514,0.0230017913856206,0.0275205638039165,0.027502325392261
"RNF14",0.134250908357311,0.154482048176416,0.111674855761115,0.127528105586847
"DNASE1L1",0.0634536460947544,0.065440527110098,0.0444689922613352,0.0420288903060511
"DDX11",0.060927274147141,0.0771768967875913,0.0951174146053198,0.0844809551100642
"HEBP1",0.135777945844398,0.112154626748125,0.14026106969975,0.0879244230866842
"GPRC5A",0.000498763630484915,0.00124258479122275,0.000571505484253097,0
"MAMLD1",0.022308239985493,0.0454055527898088,0.00311849527558031,0.00720159795367112
"CD6",1.17538217812873,1.1354499112261,0.765705885929561,0.831939229713956
"TACC3",0.258780975346958,0.178146684049266,0.332522745700148,0.247223438402768
"UFL1",0.173771328105428,0.193221426867046,0.27634051406461,0.263849797345337
"POLA2",0.10144235727609,0.0635728672710263,0.0553013565521553,0.0495250723024232
"ZC3H3",0.165779903551812,0.189016434816955,0.11962355712567,0.132248802192341
"CAPN1",0.476221423199248,0.53347494195169,0.387474753903152,0.480505310155454
"MDH1",0.886347636458345,0.838480212366211,0.69102649406501,0.613213041758164
"SLC30A9",0.133783661509954,0.132675101898976,0.0950359861776513,0.0862944654127531
"MTMR11",0.00188315878774166,0,0.00237243908788503,0
"COX15",0.0762210393479163,0.0863962515781364,0.111264519034042,0.0980113648694633
"CCDC88C",0.538973730960142,0.593642391724695,0.580952217103356,0.887147884234166
"YAF2",0.561341137795355,0.625538639788412,0.32327242922057,0.443943971529768
"ZMYND11",0.168763463862513,0.209284923889806,0.139615318198503,0.209001762805981
"WAS",0.64305282699024,0.720747624787888,0.559939039516155,0.766986885886467
"BID",0.584078621989667,0.561790032629572,0.312477227273642,0.432549507848267
"MATR3",0.0295409966016527,0.0332800564985515,0.0329619770461143,0.0357966072552984
"NPC1L1",0.000697559913675365,0,0,0.00123228813774397
"XYLT2",0.0726145663880041,0.06401323910645,0.0650601949424235,0.0564479609398771
"RGPD5",0.0117747752692649,0.0116372900212672,0.0110811507338903,0.00879026442458949
"STMN4",0,0,0.00108646053669186,0
"NUDCD3",0.26099736183232,0.26670343306394,0.211301727446635,0.20145204564277
"CHDH",0.00644392223986367,0.00218390624025974,0.00471210332916813,0.00320206802735214
"GLT8D1",0.230192609376732,0.222654791103236,0.219396589922244,0.254410580306984
"ATP2C1",0.185697494840556,0.247132794100977,0.10875991770881,0.128678873323584
"IGF1",0,0.000785480675649125,0,0
"SLC38A5",0.327952226789506,0.298959625164519,0.0943167732058018,0.135867477555728
"RALBP1",0.665611541048165,0.834878458953538,0.469041224093703,0.650705337979585
"RUFY3",0.0404043089058662,0.0625758884730566,0.0429803497204828,0.0594700458806268
"SLC11A1",0.00527247752880818,0.0106600916193738,0.0133217982629208,0.00719413451449295
"WWTR1",0.00241270153050963,0.00624268182606699,0.00273769007045604,0.00238022807901622
"AGPS",0.201833097831864,0.206389755088709,0.0920847447164002,0.142223352419142
"CXorf56",0.123780199433287,0.118131971457441,0.092419467394865,0.0869175419182939
"ATP1A2",0.000889434684681454,0.00253750955688065,0.00055580648134475,0
"TTC27",0.132284063026159,0.109287033675539,0.0668548950380631,0.0547121167410508
"ZNF582",0.0269859440639691,0.0319799977891323,0.0367817155229201,0.0301273931479263
"VSIG2",0.000855135958217222,0,0.00339945142415138,0.00257015464960414
"PHLDB1",0.0157665283211383,0.0390863684133303,0.0101757514489011,0.00823071768557857
"CYP24A1",0.000406656675219296,0,0.00156937920390601,0
"PRDM11",0.00608519971767017,0.00474114705453156,0.00355200493453995,0.00808614025866089
"SYT13",0.00043341076427511,0,0,0
"CD74",2.52383094551354,2.7655403868887,1.76246843091682,2.48297678354634
"HGF",0.000462320021615619,0,0,0.00265846456358022
"ZRANB1",0.0898635452122155,0.11880039182418,0.0750436252655332,0.111689097920462
"NCDN",0.109577417207756,0.119801226424528,0.0721769607356669,0.113731930118428
"ADGRA2",0.0015891012312991,0,0,0
"CCT8L1P",0.000380447184779608,0,0,0.00098427673840896
"ZFP64",0.0598163493766802,0.0609784820739449,0.0504808981778317,0.0540361607425219
"MNAT1",0.181504104077328,0.202334975714275,0.111111644070482,0.189161167931311
"SAMD4A",0.0678826755951633,0.0360659979024392,0.0147725713607835,0.00589135476950244
"RUNX3",1.04567546678212,1.71565588606917,0.689285774121658,1.31431723087059
"MRE11",0.115926456023759,0.103952193652945,0.130745519443281,0.149171614382912
"PLEKHB1",0.137385423795064,0.0879580856306818,0.239373142083867,0.169079117212372
"SERPINB1",1.13212633024177,1.16640424157117,0.941451275752417,0.914837137757935
"CYP3A43",0.00185226623584705,0,0.00220032652640563,0.00583701372237641
"SLC7A9",0.000872959359934217,0,0,0
"SPAST",0.0511222012319133,0.0748573463537058,0.0542262248947243,0.0631327272235278
"NRXN3",0,0,0.000584423154582318,0
"OSBPL5",0.00482093180020404,0.0158603676960558,0.00591788518685737,0.0420637592280717
"AQR",0.196354023691711,0.225936395940777,0.191640979820353,0.206126389589051
"CPS1",0.000904819337518355,0,0.00159650084664876,0.0025965266211336
"FHL1",0.17767478268722,0.12227678245393,0.144436752759468,0.0655761153791733
"RTFDC1",0.909183686753228,0.975941384387614,0.533586548486475,0.579016938742994
"NLRP2",0.0105331830527142,0.0316849892972249,0.0108486012241182,0.0133073695883035
"SLC45A4",0.0242278870095494,0.0326218707692708,0.0144530041267559,0.010488577224044
"RNF10",0.633127236838169,0.742046489870892,0.443502450127982,0.493555375846027
"ZNF839",0.0569900731611274,0.0603595599838965,0.0431630696656563,0.0464497354477587
"ZDHHC6",0.457126840347666,0.435999384760098,0.222664055659516,0.283781497339203
"GRAMD1B",0.0541004701395833,0.104847472377236,0.0231108539446225,0.0534564118751272
"RNH1",1.52278399696043,1.40937656416334,0.942812763335482,0.928851518844002
"NDUFS1",0.168381271045986,0.160152449941689,0.14678526605762,0.160652384087984
"RB1CC1",0.197983885578234,0.286673390343144,0.250050478099023,0.299464725637855
"ERP44",0.588797160143902,0.692256258293646,0.537934540968173,0.626880476109715
"ALAS1",0.215639037272653,0.221294413475185,0.100048186719479,0.16957628777028
"BIRC3",1.27101597939685,1.69820703245289,1.28288546042454,1.15835610570321
"AKAP11",0.0799973287334652,0.122361035036353,0.0769017032267009,0.0995838927057418
"GLRX2",0.192810646400434,0.20429252181237,0.0961290645631992,0.104934014633167
"SNAPC1",0.358905630077039,0.309490714167799,0.238888191842397,0.165008681609732
"DERA",0.134815653712041,0.131950065376427,0.100110884810652,0.104563038055111
"STRAP",1.42323043459955,1.44880895742269,0.707877841910964,0.791352686603454
"ABCC2",0.00113883884129687,0.000856601803635712,0.0040619171852532,0.00242477666790042
"DEF6",0.40749097902697,0.36716890799245,0.430952967783379,0.52060612953087
"PLEKHO1",0.361521885939575,0.461557452618875,0.275862997009703,0.307132949716219
"GCLM",0.43718393777647,0.536927906014597,0.246943295022375,0.393973437872221
"UBR2",0.207277637591995,0.280270213895146,0.196633931467315,0.23622663788506
"EHD2",0.00161169975125036,0,0.000531299775730776,0.00106628289792591
"DEPDC1",0,0,0.00109590984067809,0
"CCDC28A",0.200008509681493,0.202283010996937,0.354238380849096,0.324080093528716
"RRAGD",0.0957633785952994,0.0727509079422231,0.0540977211957756,0.0307156047369515
"HSF2",0.148437538009828,0.133505310783758,0.135538330153166,0.119128272933057
"PHF20",0.611996517477069,0.638104658142898,0.500487517054424,0.596334290258663
"HSD17B6",0.00391325319091669,0.00625433800417758,0.00305709131686524,0.00374419937701842
"NR1H3",0.0119157969278808,0.0110921427713535,0.0129472580912013,0.0172856343798439
"TYMP",1.62739815963776,1.71590051714377,0.555636337714533,0.737541259996488
"NCAPH2",0.313751708803137,0.277744322223013,0.164347475985326,0.188784439084001
"TOMM34",0.296930603990603,0.305544234312951,0.0822384748155435,0.0854918831129391
"SEC63",0.615632561511412,0.669724133834996,0.493977784784208,0.531767058345187
"KPNA6",0.378827759503249,0.440952133436142,0.357960709757157,0.429332137790606
"VIM",1.83224654243777,1.56210787753316,2.77155816294011,2.42611869449331
"RTEL1-TNFRSF6B",0.00129203909199592,0.000773134413661693,0,0
"FAS",0.746652404676178,0.760773078549984,0.389026277978005,0.278050402640932
"RNASET2",1.51046915170084,0.782691220717678,1.60893644925221,1.02599528710685
"CD44",2.64461151171416,2.19888459417714,2.83190011427576,2.479326038062
"KCNG1",0.000480123736380204,0.00121162161761034,0.00101902812790716,0
"AGPAT4",0.0166189669825405,0.0269383719153995,0.00989281360392615,0.0454293136698638
"SLAMF7",0.0553874312882005,0.615831786128565,0.022890704525606,0.404561599823936
"BTN3A1",0.286618627867043,0.351063661609237,0.45644715009305,0.629174541999202
"MIPEP",0.0502894869613117,0.0449992649477548,0.0322163981849757,0.0208271768722155
"PRKCH",0.821005957985986,1.20760064221464,0.788197798717524,1.19439201666317
"IFNGR1",0.282940162284418,0.38625576606809,0.264974029554393,0.321846651730532
"B4GALT7",0.244902221408494,0.251285810186728,0.127071346805963,0.159141331603847
"SH2D2A",0.942501127286692,1.44967680729895,0.347351321976682,0.962034259055488
"VRK2",0.15889209607515,0.183304713041048,0.0826914194223206,0.0969774630653262
"TNFRSF1B",0.656222225618045,0.965816287055349,0.546024442453153,0.87599234682952
"VEZT",0.217974264802014,0.227546181673416,0.174314928633931,0.18622560954449
"POU2F2",0.641230537826133,0.559736997703629,0.483374388667357,0.446676292324758
