"","CD16..natural.killer.cell","CD16..natural.killer.cell.1","granulocyte","monocyte","plasma.cell","plasmacytoid.dendritic.cell","T.cell"
"AC103810.6",0,0,0,0.000860988631011536,0,0,0.00287218170391547
"AC012467.2",0,0.0393678837634147,0,0.00120689048900367,0,0.0737833098361367,0.0130237982079789
"AL359643.2",0,0,0,0.000901813647761848,0,0,0.00511563500842533
"AC012640.4",0,0.00419440611879876,0,0.01187681531684,0,0,0.00295163127216133
"AC023302.1",0,0.0021479643405752,0,0.00647285987871774,0,0.0610600396206504,0.00771202787354186
"AL008726.1",0,0,0,0.0174608800722205,0,0,0.00486345105880016
"BX248123.2",0,0,0,0,0,0,0.000941822577167202
"RN7SL827P",0,0.0311134305406124,0,0.0199065788747361,0.0981042226155599,0.0529553262810958,0.0184481011854636
"AL139424.1",0,0.00407651288712278,0,0,0,0,0
"AC013400.1",0,0,0,0.00646115848736733,0,0,0.00366156278429805
"AL354872.2",0.0134624755010009,0.0232995808758634,0,0.0113417394227863,0.0641997555891673,0.0191389808529302,0.0219193156506564
"AC126118.1",0,0,0,0.00311899148159146,0,0,0
"AC019080.4",0.0172664523124695,0.00295497413645399,0,0.0216720659077538,0.0180945098400116,0.0181900278518074,0.0244947067789129
"AC034229.3",0,0,0,0,0,0,0.00234560805398065
"AC010904.2",0,0,0,0,0,0,0.000678086844650475
"FO704657.1",0.00570144364610314,0.0091323123333302,0,0.0101780932836281,0,0.0188630195824723,0.0248244158369867
"AC037487.3",0,0,0,0.000811028184357637,0,0,0
"AL139274.2",0.106878280639648,0.025882787526922,0,0.00101169823489574,0,0.049544378330833,0.0855170943849796
"AL121944.1",0,0,0,0.0135442697853776,0.182906659444173,0.0503219883692892,0.0122950678338876
"AC100814.1",0,0,0,0.00747277666322933,0,0,0.0206950278701009
"AL137784.2",0.0461616739630699,0.0279642647885262,0,0.02708580932632,0,0.0275651467473883,0.0302172582697224
"AC008592.5",0.0144974701106548,0.0458595927091355,0.0859155113046819,0.0132669661170948,0.0296175082524618,0.043625093604389,0.0200592687403834
"AC010240.3",0,0,0,0.00438209405596952,0.0229648331801097,0,0.00036222475606042
"AC064807.4",0,0,0,0,0,0,0.000742550315083684
"AC073218.2",0,0.0197014364790409,0,0.00382292640875585,0.0219106475512187,0,0.011475614559006
"AL162258.2",0.030218817293644,0.0571122920893608,0,0.0319486345100847,0.0249410887559255,0.0843070486658498,0.0600035198032856
"ANKRD34A",0,0,0,0.0162039652744435,0,0,0.0266901199882095
"AL136984.1",0.137284159660339,0.150904107601085,0,0.111190243537382,0,0,0.0737886852912001
"SNORD14A",0,0,0,0.000866133696544244,0,0,0.000765773251249983
"AP002907.1",0,0,0,0.0231029598609261,0.0383738199869792,0.0611168648067274,0.00202889176639351
"AC010245.2",0,0,0,0.0208549893790891,0.0205462078253428,0.0325211506140859,0.0120016439540966
"AC016405.2",0,0,0,0,0,0,0.00154747592436301
"AL445647.1",0,0,0,0.00743208316542347,0,0,0.00647014750016702
"GTF2H5",0.194228764623404,0.263172788505859,0.111001670360565,0.222437976772741,0.0639064391454061,0.314510040377316,0.243999207261446
"AL499627.2",0,0.0114037445250978,0,0,0,0,0
"AL160400.1",0.373662604019046,0.110568565891144,0.105690089139071,0.0341911921219796,0,0.0359953124272196,0.150179802002134
"AC007390.2",0.0232900977134705,0.110916634506368,0.0403364300727844,0.0847906660034049,0.27645049293836,0.133675735247763,0.131946028265599
"RNU6-6P",0,0,0,0,0,0,6.39149113684087e-05
"AC013472.3",0,0,0,0.00485217423172471,0,0,0.00359384643064963
"AL365181.2",0,0,0,0.00472577434519063,0,0,0.00277802485066491
"AC005618.1",0,0,0,0.00689161619784669,0,0,0.0114600480408282
"AC122710.3",0,0,0,0,0,0,0.00309741497039795
"AC004492.1",0,0.0327835184462527,0,0.0264592054097549,0,0.0152022117062619,0.0397618726298616
"AC090186.1",0,0,0,0,0,0,0.00473503442229451
"AC124045.1",0,0.0422185380408104,0,0.0172423442698414,0.264535363515218,0.068521029070804,0.00647242778056377
"AL139423.1",0,0,0,0,0,0,0.00262157965350795
"AC004233.3",0.0560843087732792,0.00637673982914458,0,0.00956271024224181,0,0,0.015238434841504
"AL137127.1",0.0633595883846283,0,0,0.0150030177572499,0,0,0.00989558978660687
"AC025181.2",0,0,0,0.0492943838146162,0.126865863800049,0,0.0161071892525699
"AC080013.4",0,0,0,0,0,0,0.00632372901246354
"AC087623.3",0,0,0,0.00523359546009798,0.119571526845296,0,0.00505633821358552
"AC091614.1",0.0405253674834967,0.0428273408336842,0.0576114546168934,0.0401566398810156,0.0637478947639465,0.0259768727578615,0.042598151173946
"AL024498.1",0,0.0374829109678877,0,0,0,0,0.00589355262550148
"AL513218.1",0,0,0,0.00394180361528574,0,0,0.000450262387056608
"AL133406.3",0,0,0,0,0,0,0.00335146285392143
"AC026741.1",0,0,0,0,0,0,0.00468270230937648
"Z84492.1",0,0.00089614378645065,0.0674100789156827,0,0,0,0.00168214830997828
"AL691432.2",0.0824972912669182,0.0384851110742447,0.119186834855513,0.0380350449440642,0.039906108379364,0.10863993669811,0.0232712321587511
"AC244517.1",0.0319377603009343,0,0,0.0127971745240762,0.0296175082524618,0.01878795576723,0.0084107364351685
"AC008906.2",0,0.00371995726798443,0,0,0,0,0.00949652952116889
"AC011374.2",0,0,0,0.00883279416872108,0,0.00857109301968625,0.00677922142518533
"AC233992.3",0,0,0,0.00278490133907484,0,0,0
"AC006058.3",0,0,0,0,0,0,0.00232199897637238
"AC008966.2",0,0,0,0,0,0,0.00246083043717049
"AL359715.4",0,0,0,0,0.0500528812408447,0,0.00423487295975556
"AC091946.2",0,0,0,0,0,0,0.0012160380144377
"AL359747.1",0,0,0,0,0.0876484870910645,0,0.000561636766871891
"AL451064.1",0,0,0,0,0,0,0.00184025764465332
"AC022400.5",0.327135592699051,0.108290459881438,0,0.10080915680213,0.233809121449788,0.161713808774948,0.135203671455383
"AL390719.2",0,0,0,0,0,0,0.000845958654944961
"AL359643.3",0,0,0,0.0164187976292201,0,0.11998252492202,0.00579345226287842
"AC025171.4",0,0.0318610769637088,0.0301489342342724,0.0282558708087258,0.0981042226155599,0.0159747537813689,0.0942288320209529
"NFYC-AS1",0.0536743216216564,0.0413358122744459,0.11315567926927,0.0402463929068228,0.0204647858937581,0.0580391436815262,0.0527956097109898
"ARF4-AS1",0,0,0,0,0.027857784430186,0,0.00507870602446633
"AC013403.2",0,0,0,0.005899194975077,0,0,0.00960512628426423
"AC112211.1",0,0,0,6.02538402406325e-05,0,0.00521634421066234,6.12031567741085e-05
"NBPF25P",0.184183133766055,0.214483125412718,0.196251725608652,0.166329727502343,0.0217351496219635,0.162187832076789,0.13093636813196
"AL365330.1",0,0,0,0.0021159469340899,0,0,0.002912916605537
"AC055822.1",0,0.0267040932432134,0,0.00792177419484772,0,0.0679072769064652,0.0321953249944223
"AC008280.3",0,0,0,0,0,0,0.00579265609786317
"AC087623.4",0,0,0,0.00426507070197822,0,0,0
"RNU4-5P",0,0,0,0.00142029529402715,0,0,0
"AL024498.2",0,0,0.155313773588701,0.000578250851690399,0.0540675123532613,0,0
"AF106564.1",0,0,0,0.00120749430997031,0,0,0.00403740985973461
"AC005972.3",0,0,0,0.00128961988487599,0,0,0.00196255026636897
"AL606537.1",0,0,0.297089013186368,0,0,0,0
"CASC15",0.14434483088553,0.169650069893675,0,0.0673513354166694,0.0217351496219635,0.0274062431172321,0.102768533903401
"AL355385.1",0,0,0,0.00260581085400552,0,0,0
"AC138696.2",0,0.00906349940502897,0,0.00190980593610254,0,0,0.00382152038651544
"U47924.2",0.111325681209564,0,0.374518004330722,0.0676190561574438,0.411748615900675,0.00805713785322089,0.0483710014336818
"AL050343.2",0,0,0,0.000812325233258076,0.027857784430186,0,0.00174219173354072
"AC011306.1",0.0176746770739555,0.0238406667683987,0,0.00442816678041257,0.0186217029889425,0.00868393245496248,0.0162371218204498
"AC012557.2",0.0122919445857406,0,0,0.0174435527058122,0,0,0.00640509652124869
"AC135507.1",0,0,0,0.0496913362178743,0.0219106475512187,0,0.0178166361273946
"AC005041.3",0,0,0,0,0,0,0.00320436326233116
"AP003392.6",0.0288951303809881,0,0,0.00684801336400998,0,0,0.00823542290442699
"AL024508.2",0.12691293656826,0.0479565478385763,0.417945818467574,0.13046645433266,0,0.190850300224204,0.147834394106994
"AC100812.1",0.0753340497612953,0,0,0,0,0,0.000712872840262748
"AL356512.1",0,0.00382642257720866,0,0.0170866215821379,0,0,0.00192916095256805
"HIST2H2AA4",0,0.0405069107704974,0,0.0779154578351086,0.153524367014567,0.047077759316093,0.0136018504967561
"AC004775.1",0,0,0,0.00811702272166376,0,0,0.00231913102639688
"AL451050.2",0,0,0,0,0,0,0.00175956036593463
"AC114760.2",0.793572133406997,0.88515822779625,2.68216987089677,1.381830828623,1.20213867425919,1.35895162271826,0.843299344866662
"AL645940.1",0,0,0,0.00914324107377426,0,0,0.00764730902942451
"AC005072.1",0.176753349602222,0.020416092999438,0,0.14267863217533,0.213084077835083,0.2690391328774,0.0966322549694293
"AC103810.8",0,0,0,0,0,0,0.00049403876670309
"AL645933.2",0.110574703663588,0.106843254667647,0.0925975171002475,0.0940542393219397,0,0,0.0665702558852531
"AL136304.1",0,0,0,0,0.0774219910303752,0,0.00835558909016687
"AL136985.2",0.020927419885993,0,0,0,0,0,0
"AC008945.2",0,0,0,0,0,0,0.0026278956516369
"AL645939.5",0,0,0,0,0,0,0.0045348332540409
"AC004908.1",0,0.0244952757307824,0.132544550028714,0.0344199183749856,0,0.0379506537788793,0.0254169598624513
"AC080013.5",0,0,0,0,0,0.00805713785322089,0
"AP003117.2",0.0796990022063255,0,0,0.0143503454160986,0,0.0397017755006489,0
"AC022893.3",0,0,0,0,0.175323788324992,0,0.00331440833774773
"AC113361.1",0,0,0,0.00549755777631487,0,0,0
"AC044849.2",0.193830605596304,0.125093708012966,0,0.0413513068827043,0.0243110458056132,0.00982445792147988,0.15662625697819
"LINC01749",0,0,0,0.000856973924992247,0,0,0.00315326613348884
"AC034236.3",0,0,0,0,0,0,0.00359177653853958
"AC021242.3",0.0163495391607285,0,0,0.00598290331245209,0,0,0.00636470229239077
"AL138724.1",0,0.0687554339145092,0,0.0181405854336223,0,0,0.0206345357504245
"AL662797.2",0,0,0,0.0513413211573725,0,0,0.00952101092080812
"LINC00551",0,0,0,0,0,0,0.000488172874257371
"AC092687.3",0,0,0,0,0,0.0109151421408904,0.00454088586407739
"AL031963.3",0,0.0577679777399023,0.329002922231501,0.0129638636334342,0,0.0738749237436997,0.0374128601841024
"AL512329.2",0,0,0,0.00664393650078625,0,0,0.00408056797208013
"TPTE2P2",0.0485492134466767,0.0905101787536702,0.0380113964731043,0.0332736471054717,0.0219106475512187,0.0690818499577673,0.0565900008017952
"LINC02084",0,0.353055193703225,0,0.0101174941714506,0,0,0.182307738951735
"AL451165.2",0,0.00659026490881088,0,0.0477237675500953,0.104524882634481,0.0215286502712651,0.0383901892481623
"AP002360.4",0,0,0,0.00831974774413968,0,0,0.0132861564288268
"AC096887.1",0,0.00700706814197784,0,0.00470981159195396,0,0,0.00433057808392757
"AC104113.1",0,0,0,0.00447346223807483,0,0,0.00432863171036179
"AL133255.1",0,0,0,0.0120298277517283,0,0,0.0101246994894904
"AL021368.2",0.162639677524567,0.0892898072587683,0.369911974126642,0.0794624430792672,0.0917885939280192,0.0801031965958445,0.183645719048139
"AL022345.1",0,0,0,0.00254962162941879,0,0,0.000504081877502235
"AL445309.1",0,0,0,0,0,0,0.00902682123957453
"AP003355.2",0,0,0,0.0048450872024394,0,0,0.00408140582007331
"AC026801.3",0.11746047437191,0,0,0,0,0,0.0130070174062574
"NUDT3",0.119266490451992,0.109728534170922,0.231967609037052,0.220857757126322,0.188819742202759,0.319058938246024,0.217876912572899
"AC007128.2",0.0460921917110682,0.0182092516346181,0,0.0142134323438502,0.0977043787638346,0,0.0228540464430242
"AL353581.1",0,0.0134110552199343,0.0380113964731043,0.00827127084228563,0,0,0.0112039524961162
"AC002044.1",0,0,0,0,0,0,0.000915158197686479
"KMT2B",0.222625475376844,0.126531472231479,0.0380113964731043,0.190417861808901,0.560391527414322,0.0429468703897376,0.12371146719198
"AC093297.3",0.108881639316678,0.0811093053285112,0.276977501132271,0.0823693055636394,0.0198152860005697,0.0918844961806348,0.0872342231708604
"AL137003.2",0,0,0,0,0,0,0.00586280258926185
"LINC01115.#~2",0,0,0,0.00515246446828664,0,0,0.0017549049209904
"AC107952.2",0,0,0,0.00615312742150348,0,0.039262875130302,0.00822385807295103
"AL031775.1",0,0.00525590587169566,0,0.0284414196976964,0,0.0330947072882401,0.0413966943283339
"AC116351.2",0,0,0,0,0,0,0.00265086357657974
"AC092354.1",0,0,0,0.00242645603529415,0,0,0
"AL080317.3",0.162497309967875,0.111161926008285,0.574876419522546,0.068696641773911,0.23782811164856,0.193032325098389,0.213508999851104
"RNU4-89P",0,0.0220592313624443,0,0.00237063656312338,0,0,0.00545298940426594
"AL160408.5",0,0,0,0,0,0,0.00349773361876204
"AC018754.1",0.120689414441586,0.0784730847845686,0.590174696662209,0.0766334840044472,0.229322687784831,0.0343747672281767,0.0623980932541796
"AC074032.1",0.100597137585282,0.114930304758092,0.151705858382312,0.112329267370312,0.110849376519521,0.104884173525007,0.204186728878601
"AC008035.1",0,0.0345513262647264,0,0.00107758052600837,0.0415504356225332,0.013543648155112,0.00675820708274841
"AC092354.2",0,0,0,0.00398285899843488,0,0,0.00282910836709512
"AL591167.1",0,0,0,0,0,0,0.000970989224073049
"Z97832.2",0.111321807838976,0.122903351454025,0.1521364829757,0.083713861540978,0.24627322157224,0.00805713785322089,0.0911902873298606
"AC026979.4",0.0753144472837448,0,0,0.00754822855410369,0,0,0
"AL008729.2",0.019773168489337,0.0625363784901639,0.195284507491372,0.370992610913626,1.59714468320211,1.36819141181676,0.0516020678185128
"AL356258.1",0.0931925289332867,0.129309344798961,0.281137666919015,0.0493367324982371,0.204465194543203,0.0620875154670916,0.0989940362403522
"AC025171.5",0,0.0223318084757379,0,0.0099893985142619,0,0,0.0294196954450092
"AC006270.3",0,0,0,0,0,0,0.00254170991278983
"AC016405.3",0.0631221011281013,0,0,0.00120749430997031,0,0,0.00270991003191149
"AC008536.2",0,0,0,0,0,0,0.00546335215504105
"POM121C",0.334942931309342,0.626247627145432,0,0.467179405855836,0.91916545232137,0.365130823693777,0.446472172700876
"IFNL4",0,0,0,0.0024769757845387,0,0,0
"AL138916.2",0,0,0,0.00647195673877408,0,0,0.00381670996949479
"CD24",0.169237014837563,0.0903926735862773,0.157016166231849,0.192034874828706,0.202575339873632,0.00868393245496248,0.0882845701196709
"AC103810.10",0,0,0,0.00127179911417991,0,0,0.0012961623837819
"AL031775.2",0,0.0161935839247196,0,0.0407763542780965,0.271190373102824,0.0754990326730828,0.0357292173682032
"AC108102.1",0,0,0,0.0204982909356585,0,0,0.0158416680387548
"AC022384.1",0,0.122121633367336,0,0.0590979354166837,0.182334423065186,0.193750146188234,0.0496234260700844
"AC116312.1",0,0.0205531196391329,0,0,0,0,0
"RN7SL778P",0,0,0,0,0,0,0.0045993400586618
"FAM47E-STBD1",0.0176746770739555,0.0216798237029542,0,0.0397756162637509,0,0.0677981000197561,0.00476711050078676
"AC025175.1",0,0.0150950665169574,0,0.00114139081528468,0,0.0497761588347586,0.00214436392526369
"AC090607.4",0,0,0,0.00370872585299593,0,0,0.00435641653634406
"AC241585.2",0.966283923014998,1.07648764075117,0.199692780321295,0.317983336399616,0.12675396601359,0.417347813123151,0.611002170385138
"AL513477.2",0.0395227372646332,0,0,0.0014632507140592,0,0.0373263076732033,0.00598997731466551
"AC009902.3",0,0,0,0,0,0.0584287455207423,0
"BX284668.6",0,0.0335370720701015,0,0.00164735132122632,0.0180945098400116,0,0.00641377000389872
"AL356056.3",0.0144125279039145,0.0417830449469546,0,0.0346582002984071,0,0.0296349807789451,0.0146993506196383
"AC104117.5",0,0,0,0,0,0,0.000715914771363542
"AL031432.3",0,0,0,0.0172192248868646,0,0.018903573876933,0.0126146502994202
"AC137630.3",0,0,0,0.00919215714339144,0,0.0455049237138347,0.00725522087635221
"CUX2P1",0,0.011413591973325,0,0,0,0,0
"AL353588.1",0.0114843584597111,0.0227400784162765,0,0.00512255080368208,0,0,0.0120227700149691
"OR13Z2P",0,0,0,0,0,0,0.00227747285688246
"AL118558.4",0.114071231335402,0.00936399178302034,0,0.0184710085021783,0,0.00874998616544824,0.0341038401867892
"AL158850.2",0,0,0,0.006362774912615,0,0,0.00949739668820355
"AL135925.1",0.129314651712775,0.102325019684244,0,0.126680507145313,0.0197494089603424,0.024181604385376,0.103309221122716
"AL139246.5",0.127178402617574,0.0366513278890163,0,0.0338210767100316,0,0.0482213701072492,0.0164600116175574
"AL391244.3",0.521800350397825,0.398596432297788,0.398488315668973,0.365283050603285,0.424615675210953,0.372202549325792,0.338912077557698
"AC087045.2",0,0,0,0,0,0,0.00446953225780178
"AP005328.2",0,0.0185067308075885,0,0.0137771208834204,0.0249410887559255,0.0163243805107317,0.0110690070567904
"U91328.2",0.0863184202462435,0.341955705526027,0.690651744604111,0.339300150086421,0.306383915742238,0.411330154851863,0.272842565923929
"AL357054.4",0,0,0,0.00204409594121187,0,0,0.006132860280372
"AL031768.1",0,0.0196169564064513,0,0,0,0,0.000651921654069746
"AL021807.1",0,0,0,0.00138936316744881,0,0,0.00350405090564006
"RN7SL760P",0,0,0,0.00130114209207689,0,0,0.00229486686152381
"AL512283.1",0,0,0,0,0,0,0.00263706663170376
"AC006273.1",0.147543297149241,0.0401638952341486,0.163039578632875,0.0340063426620472,0.0776956915855408,0.00781470850894326,0.0964426183015914
"AL024507.2",0.0650723157450557,0.0574712987909926,0.114119237119501,0.0351207178109181,0.174512602885564,0.0283507704734802,0.0541839705931174
"AC144521.1",0,0,0,0.0110063986008212,0,0,0.0231604966762904
"AL020996.3",0.0105364993214607,0.00147215086728969,0,0.0040469504863903,0.0148729036251704,0.00601623991602346,0.00196266274999928
"AC010857.1",0,0,0,0,0,0,0.000792262521949974
"AC254633.1",0,0.0184426510587652,0,0,0,0,0
"AC022001.3",0,0,0,0.0086077074086444,0,0.0332581118533486,0.0080785982512139
"AL392183.1",0,0,0,0.010732692961367,0,0,0.0173558453450332
"AC090922.1",0,0,0,0.0310850840362703,0,0,0.0045195366885211
"AL132656.3",0,0.0372113040153016,0,0.106811367206692,0,0.19227997880233,0.0688998901763478
"AL109659.2",0,0,0,0.00403359476823984,0,0.0744936591700504,0.00148910155167451
"OR1X1P",0,0,0,0.00513067600889976,0,0,0.0295831242928634
"AC090948.2",0.0441843047738075,0.00945839412668918,0.22035923871127,0.00509533822906684,0,0.0163322263642361,0.0639239118711368
"AL662844.4",0.787627880461514,0.69096701703173,1.58826658400622,0.738136340557418,0.718713319301605,0.54364990090069,0.729287618227504
"AC104958.2",0,0,0,0,0,0,0.0114356301926278
"AC104964.3",0.0951796174049377,0,0,0.0106753123843152,0.144837633768717,0,0
"AL357078.3",0,0.0155815215820962,0,0.00758091272404475,0,0.00898412105284239,0.00603163334968928
"AL136982.6",0,0,0,0.00921683490091229,0,0,0.00658036510686617
"AC087752.4",0,0,0,0,0,0.0393042282054299,0.0106885402186497
"AL121992.3",0.0284175146371126,0,0,0.00107758052600837,0,0,0.00566948748923637
"CFAP206",0,0,0,0,0,0,0.000790110472086314
"AL355578.1",0,0,0,0,0,0,0.00324878950376768
"AL158211.4",0,0,0,0.00211582032049665,0,0,0.000945143280802546
"AC036214.2",0.156756212934852,0.0512680300372712,0,0.0164858704398137,0,0.0765927277113262,0.0154924036280529
"LINC01023",0,0,0,0.0133751793677762,0.0500528812408447,0.0477240446366762,0.00381048281450529
"AC099522.2",0,0.0354118423259005,0,0.00767851616284862,0.15050802230835,0,0.00414456080746006
"AC090948.3",0.0704802889376879,0,0,0.0240473764838639,0,0,0.0795383124738126
"SNORA28",0,0,0,0.000991105292894826,0,0,0.000679320741344143
"AL662797.3",0.315878473222256,0.351230581073051,0.0645082159475847,0.32074662612647,0.496533075968424,0.150948920140141,0.233584643784608
"AL021368.3",0,0.00931739680310513,0,0,0,0,0.0109427772261001
"LINC02538",0,0,0,0.00947164156422112,0,0,0.00167709878973059
"AC009974.1",0,0,0,0.0248511898221437,0,0,0
"GTF2IP13",0.24887084774673,0.1342534695534,0.171763745221225,0.245427225270997,0,0.108675980254223,0.163488707933071
"U91328.3",0.0343288639560342,0.0538297866253143,0,0.0986976669233593,0.102036943038305,0.0521585047245026,0.0786841149869803
"AC103710.1",0,0,0,0,0,0,0.00294141898284087
"AL512343.2",0,0,0,0.00611371977358871,0,0,0.00200616669010472
"AC016745.2",0.0563523210585117,0.0974112562042602,0.0853604565967213,0.0725968998411427,0.057252691189448,0.0397737041900032,0.0934282826813492
"AC012511.1",0,0,0,0.00567468575068882,0,0,0.00310653883057672
"AC109347.2",0,0,0,0,0,0,0.00499779888101526
"AC005162.3",0.0335871279239655,0,0,0.238712570682075,0,0.370196850676286,0.00491695404052734
"AL138762.1",0.120253071188927,0,0,0.0114233298516422,0,0.0392756964031019,0.00872894670512225
"MUSTN1",0,0.00198735185760133,0,0.0643663530394157,0,0,0.03054240760771
"AL596325.2",0.0546361021697521,0.0314625805996834,0,0.00415967395586997,0,0,0.00427354711133081
"AP000347.1",0.520951418206096,0.496648076049825,0,0.225411877637694,0.414142227172852,0.301557111112695,0.36403305854749
"AL136370.1",0.230623843148351,0.27799165629326,0.554778597571633,0.264703349667306,0.36996674935023,0.314670248251212,0.196266989440129
"AL031587.3",0.0460914615541697,0.0757609648590392,0,0.0375750460054563,0.0655550400416056,0.0451898253277728,0.06839589894422
"AL592494.3",0,0,0,0.00553564773583264,0,0.0317896980988352,0.0312858741025667
"AC139887.4",0.150379683822393,0.0315173261977257,0.12359776280143,0.0355983510705995,0.0891123533248901,0.0253880627845463,0.0403916824508358
"ZSWIM8-AS1",0.0723579898476601,0,0.21301700852134,0.0222896182828623,0,0.018903573876933,0.049344754299602
"AL359091.2",0,0,0,0.0138269002948489,0,0.0295887103206233,0.0109470771373929
"AC092028.1",0.0931949801743031,0.032591295369128,0.0600327578457919,0.0180975916963186,0.0435110410054525,0.00781470850894326,0.0775843462227164
"AC016394.1",0,0,0,0.00948925936444205,0,0,0.00709071102980021
"AC007308.1",0.014636792242527,0.00382642257720866,0,0.0174160785741688,0,0.0133379423304608,0.0116381403964919
"ZNF595",0.389954570680857,0.378695505096557,0,0.0693153605698058,0.37089329957962,0.176220222523338,0.158286813183411
"AC073073.2",0,0,0,0.00751341629472579,0,0,0.00584984792245401
"AC015982.1",0,0.0976695310562215,0,0.0292863296981184,0.0155188957850138,0.0805498973319405,0.0328038624815039
"MAGI1-IT1",0,0,0,0,0,0,0.0046254799172685
"COG8.#~2",0.0480077471584082,0.517815186305249,0.122395423325625,0.207255209917608,0.325928123792013,0.287555649876595,0.233536312351557
"AFAP1-AS1",0,0,0,0.00599802030909876,0,0,0.0200843063560692
"AP000919.4",0,0.0375847486739463,0.167433998801491,0.0512171930963208,0,0.0884588172561244,0.00607770383358002
"AC021146.12",0,0,0,0,0,0,0.00167279835488345
"AC016542.1",0.0511095970869064,0,0,0.00605005618207943,0,0,0.00302644005498371
"AL731563.3",0.126321367919445,0.131545472335308,0.162255238402974,0.109266798827589,0.106720586617788,0.12998848369247,0.125094758689001
"AC067750.1",0.123825662769377,0.142403033502558,0.0877710472453724,0.0880602265922179,0.043562791744868,0.119574612692783,0.108719399974153
"AC097504.2",0,0,0,0.0123234567064676,0,0,0
"AC103710.2",0,0,0,0.0014435693343974,0,0,0
"AC006504.7",0,0,0,0,0,0,0.000517813297542366
"DOC2B",0.0443622209131718,0.0481105300974339,0.0840455212376334,0.0128346280836911,0.0202900846799215,0.00874998616544824,0.0118388432908703
"AC006027.1",0,0.0978676283613164,0,0.0317659837118587,0,0.0571568137721012,0.0485374661917622
"AC097468.3",0,0.0578030500006168,0,0.0210628050454655,0,0.00943110491100111,0.00511586053951367
"GTF2IP20",0.318896766752005,0.258842636930182,0.103404478593306,0.44519152607977,0.391096367438634,0.295653620832845,0.274481716661437
"AC079766.1",0,0,0,0.00313935479762391,0,0,0
"AC005020.2",0,0,0,0.00219517761135694,0.136904144287109,0,0.00879944385708989
"AC110792.4",0,0,0,0.0192002145029743,0,0,0.00923158180069279
"AL358472.2",0,0.0373540939168727,0,0.00901555404159593,0,0,0.029583850422421
"POLR2J4.#~2",0.0798951322212815,0.270008258045988,0.175312714143233,0.210689080780754,0.179099074999491,0.310468758701494,0.231230734069077
"AC024933.1",0,0,0,0.00922591512247642,0,0,0.00144002888653729
"AP000317.2",0,0.011428048001959,0,0,0,0,0.0033534372175062
"AC090425.1",0.021090853959322,0,0,0.0029599026123189,0,0,0.000677815885157199
"AC021097.1",0,0,0,0.0238710086769569,0,0.00994526241955004,0.0163960559545337
"AC073352.1",0,0,0,0,0,0,0.00211441871282217
"AC093635.1",0,0,0,0,0,0.0429494600546987,0.00478067752477285
"AC103710.3",0,0,0,0.00639340892341566,0,0,0.00141749156487955
"U62317.2",0,0,0,0.0689765670284721,0,0.0314305095296157,0.00788224548906893
"AC012306.2",0.0522194411605597,0.0753813167201712,0,0.135905447693669,0.300073273976644,0.0826548988881864,0.0673358430129451
"AL590560.2",0,0,0,0,0,0,0.00105807539579031
"AL021707.6",0.133099826052785,0.0989697524841796,0,0.0487462640363978,0,0.0257559606903478,0.0545241790446075
"AL391497.1",0,0,0,0,0,0,0.006330486890432
"PCDHB16",0,0,0,0.0170263274115805,0,0,0.000716388708836323
"AP001521.1",0,0,0,0.000978354248941315,0,0,0.000943240442791501
"AC124016.1",0.161561258137226,0.0464506707292922,0,0.0217966570617249,0.146657117207845,0,0.0404367914070954
"AL355987.2",0,0,0,0.00168367000933019,0,0,0.000489741040242685
"FAM223B",0.0308852568268776,0.0352015444572936,0,0.0838731448657764,0,0.0731651422224547,0.0417408736976417
"AC006333.2",0,0,0,0.063088045357177,0,0,0.0450121499396659
"AP005329.3",0.0364690124988556,0.053205687948998,0,0.137626549055487,0,0.0243928369722868,0.0510324513590014
"AC004832.4",0,0.0203723374833452,0,0.0203911374259439,0.0474767525990804,0,0.0383322592119913
"LINC02018",0.0439362451434135,0.031915028044518,0,0.0275064713281134,0.0525823414325714,0.0107219697613465,0.0399830473838626
"AC010997.4",0,0,0,0.00733447408083803,0,0,0
"AC073107.1",0.0279488302767277,0.0227121281179976,0,0.0211154794470864,0,0.0344252868702537,0.0342053466954747
"GAS6-AS2",0.26990435551852,0.359315024807732,0.526663216677579,0.16006767874734,0.124938654899597,0.106817385083751,0.280688243344225
"AL359091.3",0,0,0,0,0,0,0.00229581127295623
"AC007620.3",0,0,0,0.00811437198093959,0,0,0.00935932204530046
"AC007938.4",0.0372851938009262,0.0765345749702859,0,0.00200037574916152,0,0.0167969763278961,0.0177083866217652
"AC010913.1",0.0406917929649353,0.0760848423902025,0.142996303059838,0.0416361761759527,0.172919541597366,0.0381256694856443,0.0458398647405006
"AC046143.2",0,0,0,0,0,0,0.0019515027871003
"AC133041.1",0,0,0,0.000949667292352048,0,0,0
"AC019069.1",0,0.00672405450902087,0,0.0167544680352537,0,0,0.0051431622859594
"AL139098.2",0,0,0,0,0,0,0.000788590150910455
"AL121658.1",0.218302384018898,0.17096560813011,0.495257277380336,0.0750287220067119,0.165514268477758,0.0218903030219831,0.16406734384395
"AC112236.2",0,0,0,0.00529614590709994,0,0,0.00198599945854496
"AC006483.2",0,0,0,0.00123419968978218,0,0,0
"AL022322.1",0.431023487821221,0.620608224513683,0.407573410055854,0.126365192974947,0.168146785100301,0.137721162877585,0.302103720903648
"AC131235.3",0,0,0,0,0,0,0.000753193852063772
